dates,oahuoahu0100_0001,oahuoahu0100_0002,oahuoahu0100_0003,oahuoahu0100_0004,oahuoahu0100_0005,oahuoahu0100_0006,oahuoahu0100_0007,oahuoahu0100_0008,oahuoahu0100_0009,oahuoahu0100_0010,oahuoahu0100_0011,oahuoahu0100_0012,oahuoahu0100_0013,oahuoahu0100_0014,oahuoahu0100_0015,oahuoahu0100_0016,oahuoahu0100_0017,oahuoahu0100_0018,oahuoahu0100_0019,oahuoahu0100_0020,oahuoahu0100_0021,oahuoahu0100_0022,oahuoahu0100_0023,oahuoahu0100_0024,oahuoahu0100_0025,oahuoahu0100_0026,oahuoahu0100_0027,oahuoahu0100_0028,oahuoahu0100_0029,oahuoahu0100_0030,oahuoahu0100_0031,oahuoahu0100_0032,oahuoahu0100_0033,oahuoahu0100_0034,oahuoahu0100_0035,oahuoahu0100_0036,oahuoahu0100_0037,oahuoahu0100_0038,oahuoahu0100_0039,oahuoahu0100_0040,oahuoahu0100_0041,oahuoahu0100_0042,oahuoahu0100_0043,oahuoahu0100_0044,oahuoahu0100_0045,oahuoahu0100_0046,oahuoahu0100_0047,oahuoahu0100_0048,oahuoahu0100_0049,oahuoahu0100_0050,oahuoahu0100_0051,oahuoahu0100_0052,oahuoahu0100_0053,oahuoahu0100_0054,oahuoahu0100_0055,oahuoahu0100_0056,oahuoahu0100_0057,oahuoahu0100_0058,oahuoahu0100_0059,oahuoahu0100_0060,oahuoahu0100_0061,oahuoahu0100_0062,oahuoahu0100_0063,oahuoahu0100_0064,oahuoahu0100_0065,oahuoahu0100_0066,oahuoahu0100_0067,oahuoahu0100_0068,oahuoahu0100_0069,oahuoahu0100_0070,oahuoahu0100_0071,oahuoahu0100_0072,oahuoahu0100_0073,oahuoahu0100_0074,oahuoahu0100_0075,oahuoahu0100_0076,oahuoahu0100_0077,oahuoahu0100_0078,oahuoahu0100_0079,oahuoahu0100_0080,oahuoahu0100_0081,oahuoahu0100_0082,oahuoahu0100_0083,oahuoahu0100_0084,oahuoahu0100_0085,oahuoahu0100_0086,oahuoahu0100_0087,oahuoahu0100_0088,oahuoahu0100_0089,oahuoahu0100_0090,oahuoahu0100_0091,oahuoahu0100_0092,oahuoahu0100_0093,oahuoahu0100_0094,oahuoahu0100_0095,oahuoahu0100_0096,oahuoahu0100_0097,oahuoahu0100_0098,oahuoahu0100_0099,oahuoahu0100_0100,oahuoahu0100_0101,oahuoahu0100_0102,oahuoahu0100_0103,oahuoahu0100_0104,oahuoahu0100_0105,oahuoahu0100_0106,oahuoahu0100_0107,oahuoahu0100_0108
2020-02-02 20:47:02.000,19.55728924379641,19.266669645281805,21.78881699396908,22.31300432506139,20.5353435376324,20.716713663602984,29.668360950930133,19.627280362268248,23.77759861897692,24.274538955869662,19.65211520843533,20.37618147642004,19.508447444502952,18.45767272446384,17.92288789039647,15.581777587750192,11.214038516519722,8.086187711756494,19.38095031107508,25.040624091946672,29.392125376851173,36.182585208312574,45.6549691512327,21.44367812795055,11.913773601832007,9.742541246118089,17.790093567410846,21.55410537164465,57.489636471258216,34.304766804534154,23.498126267103697,29.26365160395304,25.53263943697229,29.48428866723807,32.185398736020296,30.751656293016257,31.08523731084127,31.10649289213279,27.578773331778702,26.54881900667746,25.86611391853908,26.444354538652988,28.90179597877049,32.31556979765957,32.906066489333725,36.594233798412056,36.51091771553069,31.22386883982668,31.91496392872094,35.41360418665972,35.61907703235707,42.723446258006994,46.43573726951447,41.26824653033887,38.37686729341157,40.26878442280731,37.23092546218857,46.48573684937541,47.40055028386747,41.406697383715326,40.650485956892105,38.08852617217566,34.42388261984356,35.625387065695755,37.15360856993152,37.89070784935208,38.01899225430002,41.26144019854299,45.81889236854638,47.838520656853056,39.31027212162321,36.58760367576306,41.37580794516017,40.06659900943786,52.25850845518304,53.27262172000725,53.56710401888157,50.77963049229407,49.564092435361154,50.81622869781021,51.54648488593232,49.64392128192402,46.94461108912544,48.96278667919807,59.86921534318056,67.6890380463587,61.55270512158255,53.56282419190696,56.39212719146887,57.45573752800232,58.015235062629536,60.00829641091614,62.86432152487836,63.14831539109647,60.11428648014388,54.469580149003086,44.37587726749849,45.73948618854423,60.21985125519249,64.26581869404005,66.57712616418841,55.4870852411125,53.05475399271341,62.13765440517141,62.38132230844064,52.42472824971713,38.18737681219965,48.79157708067469
2020-02-02 21:10:45.820,20.13780031476662,17.677776894343094,21.33562889294649,18.263324658549568,18.22714804373774,19.23211964124765,29.051681795575497,21.332579087078773,22.66761822009967,27.489290963724468,21.818484275310137,23.119967687860168,22.47163892237341,20.23724529218865,20.965201388498155,19.12016516364484,19.343621199466345,18.23575442347813,25.20863619771597,35.194266012915016,38.46414833497357,48.382273141615656,52.34497527567861,20.71178638685681,13.436785780292215,9.69726842984154,19.89532082847393,21.7687789525309,63.79121445230237,35.96343560282396,26.46133495169204,32.38462234808592,36.011150990347524,31.23993297375777,31.963605081386472,29.92483268707809,31.275074798461887,31.129162362859816,28.489364184782083,25.366227667832497,28.734518657350616,27.51685059905593,33.48559779282306,33.981267276406804,34.15094782005625,35.44258652634435,38.96688483770982,37.43943929022405,33.72431722077164,37.53612230232094,41.85595918908312,46.43387643705471,40.94614681175688,47.24109569912008,48.33345325545143,40.88413553489002,42.93289072997991,44.28135816878587,50.62465993199758,44.2616300440621,42.16538092618224,39.62056884440418,39.42823820091327,38.59631733384267,35.68846964160702,36.35311192190785,40.91150678185205,45.89339347081574,43.2846142536416,40.50168034329332,33.15375996157469,34.620285964701964,40.54317248821948,56.31457323156086,57.01837738455893,59.11269253703331,55.42340322716014,,,,,,,,,,,,,,,,59.48135486285024,61.6319269650196,69.18466839143082,65.62261484015933,53.10620181646226,52.4585306741635,64.72623310744251,67.0337441414125,71.60666220665307,59.77783323871056,60.36106121652087,68.46825622731706,70.07710794508355,54.63629764216843,43.53258868259652,49.78365731334877
2020-02-02 21:10:47.840,19.783822124498386,18.9050925657881,20.94742147430686,19.87574677166678,18.226996383587903,18.65046391716287,27.96975582750133,21.148286782841264,22.921811829290533,27.538957741221527,22.371468951645635,22.44821211289052,23.49841416168925,19.06492641681299,20.817682722359933,19.361414522855963,20.49253006350416,18.37256812195613,24.91774341991942,34.465260665524006,38.78840166236377,38.755978419629,49.19771120480378,21.01204894239109,13.511559936455416,9.34479107131553,17.761683133710026,20.102823698134163,60.57338400320127,30.314553059235468,24.88832800163401,30.86177790573729,34.35597804145559,27.081190455797024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04 20:47:02.000,,,,,,,,14.52540657240105,8.876167702332985,4.541104898182339,-0.826715456929635,-5.730005006360794,,,,,-3.39374432987301,8.981745955196175,21.05692324632495,28.31714074705945,29.86496345585011,40.41739079984541,49.462707541110895,26.773668459271555,13.617906590679931,11.482736359055671,23.731906543008822,,57.873240212676734,37.440755164625934,29.52734343445492,67.50227189153078,28.435485631464267,30.88225608205027,33.94645612920721,35.29040338115864,35.462503982495974,34.27628811848464,32.39619421843316,30.6780675021568,32.243610644623914,32.127792000460886,33.03912415170968,35.11562551802216,36.16824385104551,36.78890286046643,41.29583162892909,36.453837119597,38.00270707749582,39.05456720592692,39.49173055925184,43.1922650572419,47.53008760644346,43.48854265660309,40.36517110850859,41.57140453117689,41.25998304806983,47.17262302292595,47.8863852676494,43.54891394678951,38.995704226856354,39.02916787571604,37.92628801875557,31.06982381967202,30.03775066716154,34.06508681322599,36.54590817757981,37.48659940181939,39.430181579739134,46.5445968396495,47.47450654259762,48.70157856154205,52.44470805650224,58.65685605304749,54.998281823592855,54.74181483516753,55.67088580911404,53.99245452929989,53.318739272409246,49.68657731933545,47.125085796637904,37.5868645394732,29.0330029124827,25.321489445168933,,,,,,,20.54856019402873,23.63880068306529,26.521162959007043,29.49897608488005,32.491217894993305,30.8818760675399,24.84552635212321,25.868341721030102,39.04418447912534,39.88371262133877,40.84626730175523,,,,,,38.78607856112195,54.1111558170056
2020-02-04 20:47:03.000,22.505150481986075,22.53272264892039,26.3338311508126,26.716776174516102,25.09252799967448,25.538270926602184,34.365844258729204,24.043749142182826,24.707981351401177,28.260761353732587,22.646077496469463,23.34466788781169,21.8295881556627,19.780568742978723,20.523977342739027,16.159425864829377,15.003025800414054,9.615794457077342,21.20278654294951,27.16481198496538,29.99378416291115,40.53497678019662,50.360157077629445,22.229616783810325,13.617867459831915,13.338115933948732,24.77945790538903,,57.87320108182872,36.11535445149089,27.72888023653224,67.50223276068276,31.932500528644592,30.84442264718881,32.874844725212284,33.84806427895095,35.25621770354668,34.93737685971336,32.396902843384545,32.46421605268337,32.73860388704898,33.64519624300851,34.48214456874597,35.36375580177297,37.045604707838486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04 21:02:27.170,22.431843395875568,19.99924770609671,22.19775414359525,22.293921706008963,20.65333872226553,19.31055860336235,27.562428445329367,21.20120096143467,23.06665057907736,25.429144865235763,22.62076592752944,21.773272216383127,22.446164529012968,20.314363175734776,21.04383359093884,18.36277182910336,18.411734118422604,14.843018086847366,25.154400217763232,32.37346881543332,35.90170141243305,42.289592317519975,49.423862073382686,30.082600341012164,13.737710805034324,9.57094193989444,20.663358343405942,25.54800106167665,52.75539285133222,39.54957075820621,32.85442630492511,61.78002727126983,38.69855941807669,30.62166270688619,31.833186469357784,32.88820197582799,31.18542108960473,30.01876948440295,28.428588816441373,30.17583522954849,31.10501691875926,29.479581027897154,31.30246586632932,35.66026862400816,35.562785162676875,37.66923717118832,41.03878086993916,30.10758013270849,31.996771686905475,35.18184589231067,38.77951842390275,46.14911045742785,48.72577980089763,44.87585905623743,42.04528463050749,39.93721196511332,40.36609523182315,44.158710162807004,48.89641242827134,43.42910757068845,35.60339481478681,36.65798109408218,34.222641995229935,32.15377434852283,31.10803971975636,30.357831327637328,32.135950336237215,34.44505833253117,36.36806176723312,39.3546541212625,41.58570485830266,44.100117417456005,48.68341757197784,56.70238409141249,58.84479096602689,53.52684729214039,55.404665771318335,56.750552560909405,45.42187808445493,47.481898365999164,47.29448064394357,49.13180672638652,48.499314876251134,51.776125945606125,58.96200010332343,61.90691992089916,54.23904849212014,48.90052735452859,47.85971100511787,50.83942507772724,54.88294537610135,58.71934684201767,63.012171121190406,62.69444615051326,63.46147793376407,59.79709258423453,50.046365176977474,49.67412386310485,66.26501976668337,68.8968406507602,72.55022135834466,64.77483495375256,60.77916709341619,65.65448075341922,64.93230696335569,49.62675545691482,37.819689491234456,51.936107103886144
2020-02-04 21:23:32.040,24.962607487582183,22.78297139192556,24.611787719245484,24.42419068426992,20.728355369321733,23.25606441948876,32.010413008774854,21.214026865912224,24.33952328962516,27.3879306493688,22.72426919570449,23.706336548952635,23.738514394871046,22.76546192587367,20.982078503336123,18.80579970645833,15.955811310239326,12.267401941312514,25.26066156576959,31.36332119382409,33.28310574419032,42.32369600314886,50.48311486553973,30.020845253409444,14.354609118798074,10.224894896008095,23.733176516325933,27.426452978071417,66.65727552230142,39.54689461342021,30.63303417259487,66.66527394883803,36.34381418249198,32.04073806594588,32.2287868223067,32.82644688822527,32.485198458349714,32.64820221972542,32.17896970870666,33.108133970741086,37.68045703367056,34.506051642136136,31.19651548685622,36.49603303185713,43.307574831031125,39.85127915479019,36.48724817309682,34.35748113320269,36.19990726073834,37.24384530008268,41.45829464403258,46.49749417643183,51.7625625210223,47.52734894223842,45.11854464529053,43.18767331966381,42.62144989191713,51.2825812551619,50.78890405282393,46.38274670557361,43.40277566971228,41.215718290011445,36.70206853826,36.424921398189895,30.821819551381736,33.74077562923219,39.165509083656566,38.28044951611885,36.77361718616618,40.672955560227805,41.48837756039693,42.64300933927932,47.735961087814246,48.6046176779282,58.58499543352673,52.52230316625807,47.00093523819741,43.97047335897934,47.17074507579143,46.43401744847304,45.316524614385074,41.75823560609701,40.51485738057109,48.05642987009762,61.34636047457481,69.44902825369525,55.97537341848853,49.35237670771159,50.78749366937167,54.071921836665446,54.500652256843736,,,,,,,,,,,,,,,,,
2020-02-04 21:23:34.120,24.44997884822783,22.483871587277463,25.60939211464954,24.42408515131813,20.64445858672512,21.231761306520315,31.21068636745857,20.875635883313723,24.223488193324545,26.355129954573325,21.574813156393223,22.164066835389946,21.83356111942348,19.63156679959253,18.242819269175143,17.957000628369155,16.53617566847586,12.13525089384233,22.96924505707768,29.217525779254096,32.14388844302729,42.22773169696547,49.97379604652921,30.02073972045765,14.312561150435284,12.133179405490557,25.004408873250973,30.651867727298043,66.64669761246847,41.3984357290973,32.45490540031344,66.19183489226938,39.32770975500095,31.75003942988165,33.68114060340608,32.826341355273485,32.94946607074079,34.23053466366211,31.123198466885544,33.1011300614161,34.25155790956678,33.189381599540795,30.080220734591222,32.30137036295637,36.8302067281893,38.38492608522052,36.21605909514435,30.56741503238155,32.99830705890953,36.872045261049706,40.61217736094695,44.441833006975855,50.23501442938329,46.58705248626303,40.8812021998623,45.4226919590869,43.64524997710157,51.47058858787117,50.332556177713634,47.38120196963542,44.94941063591468,41.54941658441343,37.56118881251536,36.31427810078256,31.729513890407613,30.773226430973345,36.53109666661525,35.40040208933012,33.93647145161641,37.87953775830694,38.20281852891282,39.64413993196567,43.57100210900866,45.91702390485562,45.22709605310782,45.03511787547337,42.03127655539283,39.90180755264824,41.84434329098885,45.07613014639484,44.03720761277582,42.70292160774899,41.41543642096436,46.35243726576727,58.07409662424735,62.40927553389973,55.469519142586186,46.3857948802099,45.60579838939827,47.952845926947326,49.4598425313875,51.623128174124325,57.19227637930434,58.7960002672521,60.39915453091954,55.42531566083602,45.25532386309917,46.28671218214509,62.38136101902472,65.32487001935992,70.12731824658373,59.57253647950558,53.5002414302009,63.74919353454482,59.62361645168399,48.32444183400026,36.06344220198153,52.93519741420263
2020-02-07 19:29:42.000,15.48560590196146,14.588313967271535,16.141502811104928,19.636271359508825,16.025133668616313,18.648792672520106,27.971979128870714,18.84131102492495,21.322947890671006,23.659552427257893,21.19164890829314,18.9837062573285,21.258378280599253,20.45627972933557,17.813060961807928,18.24493317941421,25.29531612080167,17.394693873846272,25.405974623999445,30.00024443049761,34.13834524993374,39.20698006998646,49.19603996016101,38.92710152114625,16.850340495126304,9.318645292889508,16.873288893105766,19.64241793814937,60.09971857318381,44.95988457574149,27.206546458949727,41.70135084053886,52.55460997513222,42.89668562883308,39.413209831956806,48.60954070599757,,40.6607492024491,35.86224349856497,36.962379349867895,33.02872128466428,32.48233509012751,37.82281162878908,36.21873316986448,33.331521848226814,34.13128072151341,37.49242603989373,38.72278410357406,37.43901576778051,37.32181525776238,34.05683300756487,40.680055671667766,51.36146872532329,59.502172554626384,52.92517731180924,43.60637311038533,43.481296759315455,47.74231353108239,50.32489664398584,43.67898594782161,41.11881335881956,42.09014248485115,42.88297664601397,43.27695250426154,42.13451900204942,45.13012243574255,46.91072097975537,49.05798032538846,47.06656553004749,42.217157420182055,39.19497226142345,39.00537013738637,49.47109385220605,58.56359961194901,62.21140322409882,59.14412538520604,63.99926007071895,62.925935770160734,60.18224942273503,55.58328014939092,49.67034377498503,43.90173812430068,47.67515057982345,53.39637609086395,64.80056602360156,73.7439527637734,71.14144622433152,68.62707285592477,66.74843626098675,73.07148067763426,77.73954016006832,,66.24631546420514,59.843357080310696,59.33378579493731,54.23042450529459,48.656148019887794,,,,,,,,,,,
2020-02-15 20:49:44.000,19.928927385094795,13.311818349129844,3.6761123448346575,,20.174084961049832,19.739232927922828,29.33804450969044,21.77196898266974,24.08048052434043,26.315126247134938,21.662685723569663,20.90056485924132,20.711274142554263,17.977625020750807,18.11854798088421,16.049042332053112,15.468707057576609,11.21840543929095,,6.16869196340688,24.03366682206095,13.69018860316486,,,,,,,,,,,,,,,,,8.831668881900738,2.123735354646305,,,,,,41.75516721130008,39.86468763956952,37.09885918300053,37.43014792233085,39.92271072283143,35.27833875114162,38.59007788624668,41.14271298677212,39.55636933678143,37.10150423280815,35.91903353388374,31.111144814787835,30.583233392388948,35.068674252275635,36.66454192034767,35.977852064318085,34.66525700942643,33.098982279482314,27.59190610464772,30.03711603525667,35.87862285495203,37.65773367771745,42.35682964550915,49.42297098658248,50.94546927228846,,,,,57.99922807380412,57.15192578454523,52.825932034861125,51.76320108238498,51.71856451927715,50.61628068484471,49.78881502122042,47.603681605623095,48.39054178755241,51.5832619267062,56.97689534651765,63.96384860662066,57.336921662937954,54.65011253763858,53.29129792313172,49.00394406945942,47.98779411695568,54.29900630809938,,,,,,,,,,,,,,,68.09884453872573,76.36507660095322
2020-02-24 20:48:02.000,28.500306613605325,32.606288050365926,37.01840252391622,37.19579583973783,35.52074197246152,36.00576439765037,36.62763382583309,23.72146889857752,24.445743724677417,22.988671532745794,20.85458735455546,19.6391498043074,20.28511108325314,19.36723511385311,16.890968197755075,1.6420659307588965,-8.001114523362828,-4.396852389144598,11.331697431965685,10.97458513169996,18.389237749951004,35.53620827855906,49.30297807623798,-4.934838335903846,14.060136834384648,26.18419311790837,,,55.052572005208575,43.63749972250535,44.88152699468517,34.52647564367391,22.711034678580194,30.881496656187974,30.378386077639416,29.619611261439776,34.08929100100453,36.42054019154988,34.351379031955844,32.74862047917797,33.20774192498661,33.113235204659496,32.400189375062325,32.4310406535075,33.881040904345994,36.379387955441146,36.5054576373624,32.331104200437075,34.333376731908146,35.46173414993362,37.40570205135687,43.75426471251853,45.758221473295286,44.38823849832104,39.62812076648046,39.65539898458748,45.42692322775059,44.58001178243052,39.23054565236466,33.150626585177875,31.14142217923101,30.41556574741553,26.985512611324168,25.783942126202767,29.043641183162453,29.915537000857373,31.69365600945726,36.39618738982946,41.05960501681479,42.002685206623774,41.16053954408456,43.37535911388835,48.71903501552953,50.12839457397551,47.99973539286775,49.02099028333372,48.18939142700681,46.05258082182709,50.04121249877609,52.55913357508243,49.487742912605455,45.25592377776898,46.535979593422894,52.828191678930224,59.29244704941445,60.85702849457149,50.879690902699366,40.611176366452455,43.91419605347036,44.391703032234,47.519251139327466,51.661973497104825,51.75590740444238,52.41543598974252,51.4117429384937,46.18557854403021,40.76582920618522,41.435353369630285,55.20081453481963,57.47272290354225,59.925807704008974,49.52970157697473,43.473623143661456,54.66167414574981,54.08700104742768,39.724406002957046,26.400480217096,35.60773593112616
2020-02-24 21:22:32.240,7.649047055436742,5.507016767726877,-0.0996758549449137,-2.4845072014418377,-4.173840792932222,,31.80760065860244,19.893684251656047,20.812932389452268,22.726763072827872,20.90059177975569,20.16035027488881,24.78576056578039,27.19365492645088,27.02315640315192,29.91627738728244,27.73118711939477,18.03261050975827,27.991438072239205,34.52473726934508,36.62329881829109,48.3437049122696,58.402754285837766,51.1475853907245,19.17970710897669,16.903249482483268,37.39522859930564,,71.06585314806088,60.59911280679436,,,54.14910771538079,38.87472063672846,40.81272175644085,39.7260189673806,39.49238502597574,40.609187454422354,38.07546237341515,37.19396421040571,38.48749636234852,38.25133306906985,38.14801605243776,40.42570727222138,38.95598771395944,35.97808397279366,43.40061902409208,41.976606310618514,43.14915978789213,46.69947200786812,45.72058926062096,47.51484148695376,48.010061850969045,45.78763386837519,45.4321260141593,46.1769887499949,48.73524751290467,54.13264034178555,53.5892110431782,47.63932649697612,42.77624637642808,41.78076886054833,41.52018617670258,43.10769841082225,40.54224399939094,40.28726002292479,42.01076394523683,47.39802851265626,55.245636843657216,59.30365446698409,56.31727406005718,54.85294585658115,57.01698142614739,57.28170090042851,58.111623178738775,57.79483618642758,57.9228151865808,56.44579473787756,57.50382346865083,58.66190997961791,59.50524961562418,56.05468001258138,55.38810246140472,58.47908431421392,61.44064482597216,67.89358159585555,61.85090667907021,55.70290618083897,59.60145936778039,67.09023520448832,60.36779228388424,61.49366288956919,62.98958787236311,62.81378759660928,62.982998012500495,59.3986511597356,50.145691727865206,51.28442374842703,64.2302345392658,65.68315576986177,68.86134585886373,54.37506394400416,51.69697309881399,61.953328967984255,60.24177260483224,45.69461451498106,31.49785804788033,40.33398470332101
2020-02-25 19:26:44.000,-5.278876270008114,,14.7058285507994,13.709460788401593,11.233908166915738,13.717103799634977,22.339238325476497,17.13990668241266,22.078255882351268,23.90561560467854,20.687951935028487,19.23471959804318,24.08088630220285,19.84843270318717,19.774309248038737,22.597186469624464,20.256842743658066,17.745882179152407,27.25314920104154,32.002955070384566,38.01016398069877,42.074733221329794,51.95230980948408,38.45198632319885,24.392122025559647,14.577784919280452,20.402834855352705,,63.26585141833782,53.99696442950895,54.86920451483623,,46.14021116980098,43.30193473429616,45.31122714887708,41.26997475726724,40.8473388257121,40.46875785277326,36.05942270584844,33.492412840517254,31.56058526598498,31.37438049716781,32.271141188456305,37.88032097866717,37.76546474907596,38.092910517276565,42.33365476831432,39.561585295581736,33.08715191684193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25 19:26:45.000,,,,,,,,,,,,,,,,,,,,,,,,,27.208150624046525,20.79702952031181,24.09856365303665,,65.56010929358328,56.76019610443011,57.95911535099641,,49.67572166013432,42.55241967283021,45.27815366881133,38.41479548242239,40.56274997904045,41.90478359197927,35.93623265158883,33.06836688090242,32.09636607652445,30.97433577557685,32.01682956850394,36.6193194601404,36.83711861862624,40.97895301388971,42.18823700238826,37.93685429104544,33.8763705839417,37.676614047977445,39.04759694592671,49.24843394356118,51.79072746843968,52.36285096019987,55.53513682871559,52.59397415252136,49.13977850506947,50.010312267679296,51.44730895590325,47.670904106373015,44.7121606565785,42.43820439998162,39.9169113192869,39.1393299458676,38.10562748013975,39.80435929100816,40.51878983308159,43.119148889099954,47.77736421475434,47.853678048224594,47.074844774469625,49.43415009963772,56.26502284204315,58.36370037123319,59.94220844620256,59.86924876303527,56.153843763176624,56.19500783860897,59.09021840400917,55.57217279621615,48.67968256902176,49.635400447266605,49.28162157789896,54.37740127425592,64.86808721913478,74.498291483329,71.73912463929065,73.15231741754543,74.90934594931146,79.13754483556289,,,,61.183683488495774,56.242493534072295,50.54408257292712,40.508557037197306,44.93003188312615,58.69058369466148,59.64235029475891,58.50163527831722,45.88329053734502,44.950315181693966,55.35371984739207,,,,
2020-03-03 21:11:28.910,18.60698712370279,17.967212036531823,19.154631521622573,21.7358473666441,17.895072912801954,20.539142806994665,29.25922393154128,20.983912911762925,24.38647205938707,27.083840624869005,22.64730983566919,21.40251597573641,22.67892205041722,17.97558291562079,20.48575925157398,17.6488474196523,17.853659779057743,15.021392870695042,23.910927041038025,30.049745074421093,33.265083122481194,41.73151797815512,48.86891269822526,30.99497149121288,13.858289867035932,9.46578403019365,19.575367517996806,20.849667057641724,57.88892794808603,39.19121306152047,27.14697405527395,49.28087692575175,29.675613589636168,28.071110599732915,33.81664159181582,33.17784821288608,33.66824064886915,34.98774530705908,32.646595946153326,31.538308121589328,34.945404609134314,34.56631894907503,32.53736319839584,36.86109074070532,39.57368383670227,39.4291413212078,47.75550602178774,40.17176554631772,33.7457570523345,31.92862934853593,29.66591948274765,37.59743337558027,42.36199362246669,40.67548018400895,39.51499178337573,35.95880180419819,37.40087295512977,44.54932893074536,49.21022913977148,45.14476671232399,40.03378743523614,38.85017159213751,35.92715641068875,34.4662803480999,34.05447807193206,37.29634372315823,39.30205342087812,40.16405989670162,41.30913378781143,39.45240229727161,38.98433256625792,38.81405157976925,45.470093532935074,45.49463566104435,45.27905405638384,42.19416225477031,45.645165877050665,44.796743425680326,43.89956822454172,43.6833886338727,43.78727001036258,42.55087180730571,43.637369210634056,48.22903434150184,56.01702435279093,62.18352567937468,54.89576983958632,48.85605745594945,50.10701867665511,53.11678169348976,50.81036016973528,54.44704519900187,59.66243107416351,61.86810299168844,61.81049945662499,56.27070865950043,46.47830498495009,46.1056435042136,59.95331398882482,60.39683419815444,61.02541321513738,52.06414200809324,51.793567752174674,59.02128042200754,56.05922220724708,38.74635886524055,26.6368306177832,35.43744924936071
2020-03-03 21:20:11.310,23.128130029020813,21.0690855726606,23.517812522924164,23.902839798479192,22.270424219302114,20.65036074920565,31.489062122984127,24.473512230311208,26.00533130959442,27.473671005343046,24.550834847837184,23.43679720024473,23.21263452121189,22.025232028176543,23.463678133433994,22.537708033407345,20.292401444888224,16.890526398884322,26.158212280392608,32.72268439699814,37.02769841356691,44.915923709036846,52.10006190800266,29.49949436761872,13.833258233007347,9.617347618941842,22.83552196130194,,66.02373878934745,58.37493528237683,58.0306423877653,69.43001950717577,33.21056170489817,31.61285109071381,36.943569136506206,41.19084609785682,40.88289752694226,38.13508102499612,32.77517693669566,31.11839148450063,31.61965635596905,34.65328884252948,30.371229968792147,32.585596601880994,35.37283330074093,38.53474570706691,40.50578324790966,37.7832628385073,34.31977973044748,32.51115921030639,34.17383856874424,42.47734619008035,44.837598650702574,41.46101886615849,38.27634140096174,40.0253325118894,44.12511589192693,50.25166614970552,51.86517742050217,47.67710015163836,42.524902462710045,41.44476957079864,39.52118047416317,36.51058236126071,34.72574882519917,40.2668827166482,47.603140617642616,53.444743734547366,55.76810125187744,53.53816777691381,48.45947925794671,47.61845389223252,53.38569902042498,58.77856704726267,61.87172813908617,62.18366298514705,56.95215985887826,53.62145840563717,51.80022942856772,51.64001888696717,49.12934903025175,49.00470179030937,50.87010355390119,54.13086915917469,66.95054137656443,68.23570636351486,58.49319533811212,50.226214672365245,53.99822246885084,58.98956404442795,57.18838290736987,61.31551536621005,65.23222107545404,61.08864724669944,58.33891283493321,53.875140645122826,46.00943829312479,44.97971184909356,57.8544622405166,57.33505094724134,60.85591663752817,51.33842579843302,46.65548138637082,56.77472811628883,57.39471872240704,42.62472723341766,27.00879428696388,39.30708588318715
2020-03-05 20:47:05.000,,,,,,,,,,,,,,25.60781412462916,24.576423312552507,23.15201006145596,23.006886792674106,17.562073905434183,28.13626531570086,32.81042847484844,36.16037458610105,45.38137014416359,52.50341229448892,47.05689220825034,18.31169920951229,16.08536823863298,28.86160492772803,,65.41011595096244,55.82021165015549,56.39313819435925,68.0070374671004,41.63354678390797,33.18869588756349,40.16622144223794,41.82107724227208,39.93203215116784,39.153207709156426,38.590282477579294,38.05762312027747,37.079005023292446,36.04527524647261,34.74262670466937,36.87145518428158,39.64354013377457,40.26477814662613,43.86752512828648,38.24873613102124,35.58489540067534,38.97058889753309,40.4145109438417,46.754835747792434,45.57646168064903,42.74722762560405,43.56354701549421,45.32445143262928,42.98203892381645,48.894027796532704,50.68773245459868,44.654805628477256,41.73757103385231,42.12063751800556,40.47390907009508,37.39652316653054,37.31228546003222,38.268148702127135,37.441902838958654,38.39424603840117,45.73977688055248,48.76291600795613,54.731704574234975,54.70654195001094,58.74462858242877,62.22751995653619,61.94166439448549,63.59414239052162,56.17631132210426,54.78740393017873,54.19476182634856,52.066225969648,51.21887116466026,48.88173109312917,48.55371246479361,51.570206631184426,59.07518645308674,65.25177081062235,58.86170095150912,52.36768843607354,53.60628143476246,56.15916423288637,53.49223790390854,49.75414574112992,53.90322375110376,61.04464709093023,63.39391574414531,58.70280106347595,46.86541303218036,45.00916384242071,59.52781746745922,61.754145977928864,64.16840170232643,54.17221237081724,51.83840873412206,58.179459583497824,51.08282659233729,36.5524410081313,28.909380020585544,41.807353859572366
2020-03-05 20:47:06.000,25.66263567093221,24.07434047193696,26.227470585012217,26.610415608715726,24.9861674338741,25.47086763878904,36.51435351850561,24.151455627998867,18.099618768182857,,,,,,,,,,,,29.18522817734869,42.22203808859979,49.36648942369563,,16.546766015645275,13.392714023323718,26.106343297180548,,66.76871934367215,57.54839404569625,57.29171694540758,,56.40716515308657,34.91234435287027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
