dates,oahuoahu0040_0001,oahuoahu0040_0002,oahuoahu0040_0003,oahuoahu0040_0004,oahuoahu0040_0005,oahuoahu0040_0006,oahuoahu0040_0007,oahuoahu0040_0008,oahuoahu0040_0009,oahuoahu0040_0010,oahuoahu0040_0011,oahuoahu0040_0012,oahuoahu0040_0013,oahuoahu0040_0014,oahuoahu0040_0015,oahuoahu0040_0016,oahuoahu0040_0017,oahuoahu0040_0018,oahuoahu0040_0019,oahuoahu0040_0020
2017-11-02 21:32:28.000,153.31561839581173,150.81542173440866,156.88766122483565,164.2094593459579,164.60223252014802,166.28651723813385,163.84052380296558,164.1064832294685,161.11580057662977,160.8000106459958,155.61133604045213,153.703021941174,154.72057487874503,154.22670372275763,151.8524321349458,156.13853966262408,23.391734404121927,23.32522138208612,22.502887615860747,22.258247143627173
2017-11-06 18:37:01.000,162.58191890490446,160.19951099715863,164.54783949170945,170.5864472723035,173.44245399456244,173.94684091594064,169.9793475980533,169.75759042242507,165.3161777239309,167.08601635265023,159.78742934665735,156.70596403914084,157.2544446283425,159.75355120418,158.70004742926506,165.41767281230696,37.22513230592918,45.482037868565726,42.462624742570206,38.60715770150263
2017-11-06 21:32:00.000,150.47496145310856,154.953635276013,159.40769143014472,165.36448507368067,166.30254173390648,167.05359823424223,164.81057276399162,165.54603134187843,162.10577870990312,160.72094127013162,156.76461662054504,156.2702662792466,155.80225562114694,155.8464535044886,153.70953721095856,157.52572092916378,25.35066007706684,25.54838446279564,23.01555434741726,22.93116736035925
2017-11-13 20:25:02.000,,,,157.2965299853642,,167.91788125181114,166.91007335808658,166.55775409442222,163.5755045481053,161.76018849646547,157.78069376497345,155.5129445538819,155.58067635540587,157.4322086332392,153.8368484813548,160.59938033802376,26.8457187761509,26.96245914329992,24.77188184997044,26.37030316527916
2017-11-24 20:25:45.000,156.24637778885793,155.35319925519667,163.26041858878233,173.03104542579453,174.71059715103686,175.32417757863135,172.50398990996993,171.43613856318348,169.28016379830984,169.55471250145513,164.56805760171247,169.46988913727034,163.007003134795,158.66451948274454,155.04725358050993,160.1446322884807,27.39198355224792,29.048698335236534,27.00796185936989,27.14650680389828
2017-12-05 20:25:57.000,162.80494429775638,159.8304185000619,164.6691532419295,174.05454306875023,177.88777935693508,176.09087514915882,178.16845080976725,182.6523087258258,184.7088666730076,187.4560067783424,,188.9678984949718,180.76447037218807,172.27935932164752,168.66280402817094,166.66841106859005,30.00027225033736,33.19668218009892,32.85139745103146,32.25665569321995
2017-12-05 20:25:58.000,,,,,181.1708387668659,177.05897381802615,179.68043867279664,180.67364039527865,177.54682823892892,182.84574788064768,,186.57343091487985,180.3299886242173,170.71157642079345,164.73623220573592,163.3418389262915,28.537061705100005,29.489926292458986,29.913360146026488,32.44480460201675
2017-12-05 21:26:54.000,158.08528508366982,153.2443396219859,158.5332530661169,165.2386772269081,169.65187558992923,169.96917288472434,167.02535384594898,168.6025472131029,165.65722420070506,165.93097314332806,161.17337643049217,165.33982731881628,160.71442457803604,161.40578963828725,157.60993480643708,158.66009585402674,25.11553783724139,25.065848538971945,23.74136983680015,24.77262509396844
2017-12-07 20:26:27.000,156.5598111455996,152.0708645454639,157.16929381158877,165.0642968969754,166.36766203262107,167.8638512848612,164.36046343332444,165.39739547152743,162.4151459252105,162.12019034931987,157.5431037790437,155.84947972909015,153.0004899108539,154.761419579036,153.26888002951145,157.57704386073553,24.198821308335987,25.792744630052795,24.19133464584702,25.57751042698428
2017-12-07 20:26:28.000,155.81546288182457,154.30051183118945,159.37023664925127,167.769296010736,168.14874320618395,169.2584163254062,165.63513961054414,167.0350176386936,163.06732291799764,162.96819909332322,158.9380616591797,156.81449123517524,153.13289816977442,155.71338204797425,153.16267006273478,159.4913131190983,24.19861175324142,25.4050546328756,24.349055260858,25.577300871889708
2017-12-09 20:26:24.000,153.31992061711003,151.4129104825124,156.5725525721693,164.89801607599915,166.05153460227382,168.22103233308073,164.6245732227645,165.4498931480356,161.1806815486497,161.97361442476674,156.21504161159262,155.26922499190286,153.16626877255734,156.84921293727982,152.91195990096003,158.01750806402114,26.576258669755862,26.61017069458007,25.60583639333548,25.88130073329769
2017-12-11 20:26:48.000,154.60896140636146,154.22968746924948,159.28659863947695,165.97033082508077,166.3816755486392,162.63490077931206,158.07044376647454,166.57761006688654,162.65638528584307,163.625760986234,159.05085850621526,157.6205536104583,155.19348185101026,158.03373236892716,154.6655921843903,160.36139634709232,25.488358898811573,26.01499698179222,25.208178952893945,26.482385498621152
2017-12-13 21:26:00.000,152.78555724671224,149.86751086247554,154.9213693336329,164.01125912067468,166.96199054664768,169.1127143856457,166.1620192149073,171.48643357416606,176.2509631626764,180.3421312167189,169.5542577982149,159.44040967648812,156.37000079705732,145.94337206498264,,,26.73886908610725,26.521987098475943,25.245772971283458,28.326668145983884
2017-12-18 20:27:32.000,154.92613114228308,152.09667449605726,157.02497654368304,164.99985715916696,164.17790778093328,166.44304422309622,163.29765068093795,166.35624606294172,162.49786737019247,162.2768196483593,156.59425529708196,155.56449805731822,153.58680206126303,156.52173753716718,153.47911557417945,156.6299468264471,22.73236435971084,23.447451686145808,23.895817389601422,24.628661945022525
2017-12-21 21:24:32.000,147.34875944773046,144.74106677630402,150.4698973817055,157.90145607018417,158.80460567061854,156.81514592040284,152.58562914959168,157.9289621560015,155.0946902506947,156.78991415548015,150.727255016081,150.61124289306355,147.09619455704055,150.33404786258572,139.6672889002616,132.62491412968762,,,,
2017-12-24 21:24:26.000,156.1749337263965,150.7066861420191,156.4424818701808,164.09058583162232,164.69157928467502,152.1593998418927,,,140.9255651533711,,,,,,140.5591707203451,149.7504455331004,,,,
2017-12-29 21:22:42.000,160.24912193500694,157.92917432281052,160.81701486940003,167.9921409265719,167.88808493339653,169.457239711769,167.308929471047,169.02720929785465,166.8805982630787,165.0668817324834,160.11663368304124,160.54677545061529,159.47276127192188,169.00185676437766,172.96318703432812,176.6408854030046,37.92193449268204,39.96262620889846,35.81498212650412,51.48544899191042
2018-01-02 20:27:21.000,,,,,,,,,166.62576221977372,165.4407020003386,158.65984621612665,155.93960051916252,155.1632719077386,159.106869291956,153.7120308125591,154.88381821106464,22.94307740609533,25.99649492483348,24.453207366031368,23.93173305501001
2018-01-10 20:27:40.000,156.7435652356987,150.76363238972215,155.83696245255436,163.0050488832825,164.58414731318314,167.6217027961404,163.55527834290683,163.13796314870245,160.2449322813597,160.2212581941198,155.5336760218613,155.65736656739935,152.2148077765003,153.81170587108917,152.38808566613295,156.07337629850343,22.98344188564296,22.87015868364528,22.656138156184788,22.5252634250662
2018-01-10 20:28:17.000,159.8490309288331,154.22399364662877,159.5147354578036,166.36225741625117,168.5031281871061,171.88294038618344,168.1239363503101,167.4636129402971,164.48303137703564,164.7895711269445,161.0403207786043,158.9751735241853,156.27288795166888,158.7319649068105,157.3197909367035,163.47608398863542,26.473682262090207,27.84191332092788,26.43762847115413,28.60447476088944
2018-01-10 21:20:24.000,,,,,,,170.42973831622925,167.4178147930811,163.7175415597043,163.01347844141333,159.80555333674823,160.9175398755762,156.41762055169093,160.00172058725684,157.0643952415216,160.19537410280805,22.99120100206368,23.259107953438573,22.451018902570148,22.564426077562
2018-01-11 21:20:55.000,136.49683430898503,158.68195336907684,190.43910771311653,,,180.8790296313693,171.4693455651181,151.0823573490356,,,144.36797939453186,,,,,,22.01466789731288,20.63063956892373,21.401483313086302,20.77079752852819
2018-01-12 20:27:50.000,154.6783968117993,150.5003590603093,155.41010747969287,162.91447932279968,165.02473079770064,165.7194974165309,163.23663221681537,164.1256747973088,160.8292692500175,161.2186546859419,155.41340931012974,154.20050369571894,151.49256432377484,156.3035243982734,151.8056783467237,157.20556226893058,23.17432499476952,24.292905490662783,22.31283952567708,23.082499538822503
2018-01-13 20:28:41.000,155.40257478763064,153.77901518588737,156.69639326970395,166.6973626271514,169.2695112252177,169.16539188220574,165.84926957153812,166.13830792609693,161.95368421568128,162.430314976011,159.20294928112784,158.21455211523335,154.35587582458467,157.46095550634914,155.25248200752665,157.08342062614238,23.92596005673371,24.54803845720461,23.31128024704429,23.43997076836901
2018-01-14 20:27:45.000,155.13728642463528,151.4333835140445,154.76350190188862,164.2967748951149,165.79557547395078,167.56244976347656,164.4507880239058,163.90108350692785,160.8700112402545,161.59722636548784,156.53867069062446,155.66915587517386,153.48548429784958,154.78227831390038,153.92570133982085,157.57749497528633,23.13997972177317,22.658666201238937,21.292386448231145,25.23643022899334
2018-01-24 20:27:52.000,160.4633106126309,158.09106219457703,161.08710580352658,169.93076483671575,173.44724755965734,172.41147435235513,167.9552426959075,170.52406921398125,167.64636231206126,167.09237413406757,162.08693036087897,161.20972836225508,156.33957088573072,159.40366569183882,156.64270397154027,162.98461219988985,24.655097725096383,24.318700191972336,21.99123003592576,22.58020861985861
2018-01-26 20:29:11.000,152.2890341292769,151.57564880955317,155.74913354328845,163.65766161876832,166.733501239182,167.7662646664811,165.20273331743516,164.8201162416626,160.5775307422599,160.89401065263462,156.68818879285675,154.06224380097416,150.0977750316843,154.56286026759994,152.00629134553444,156.028783041844,22.306497879151014,23.451688897268745,23.396424145111663,23.192382515805136
2018-01-26 21:17:43.000,155.17381308922887,151.3302227553912,157.05797422149303,164.59151921865333,166.8412215414788,167.99445595903433,165.0566013239927,164.8281990312268,161.8132396893602,160.9299791428511,156.7824774074934,156.67024328287383,153.4690475365646,156.10279667323513,154.40433946385446,156.5298099242275,23.340496905732163,23.07196089162999,22.829752013688864,22.875227708132883
2018-01-29 20:27:44.000,158.42252610294938,153.17975784892573,157.0126277605851,164.67421555327982,165.9524251744832,169.03436755173075,165.37297094345982,166.8211999349338,163.84061837167232,161.93584437641422,158.22491292270698,157.5420955653378,154.53116559031912,158.98028256630516,152.85413660165875,159.87293771916737,25.443733756846274,26.59275332719904,25.794725026952072,26.886821808175853
2018-02-08 20:30:01.000,157.88276661306534,158.2695183649465,167.78723213504398,170.89872574732124,169.66383474401957,170.99619638319936,169.13103718823626,170.9904338403388,168.1209508181437,165.5623721853273,163.20760670965993,162.08419173300766,164.8007386266705,163.93559139979246,174.26368548870028,172.50117178776657,28.63990882473604,29.944458700769594,27.957162184332525,29.53242449028337
2018-02-11 20:29:10.000,157.68064496198895,153.62489470579618,158.7343426869829,166.31353044627303,169.15374908486405,169.8891389406479,166.1672025358683,166.8634106144938,163.03831606181188,157.45786147317162,,,,,,,,,,
2018-02-11 20:29:11.000,,,,,,169.48233079783964,169.4968808630269,166.03634334376824,161.32593477823747,155.3368448211603,,,,,,,,,,
2018-02-15 20:29:29.000,163.92365775789466,158.6665533787345,161.52889409567354,170.93322669378102,173.02362560739772,172.26080036990533,173.9774494580304,172.93222586679906,171.6196314361389,168.54539054502274,162.57943925882677,163.31168771961103,160.29888553288734,173.37363549796478,,,,,,29.602272916081017
2018-02-16 00:36:55.000,,,,,,,,,,,,,,,,,,,,22.720973720395943
2018-02-19 20:29:55.000,165.46988422703754,160.62839138471844,164.3820361760679,175.01312450578237,173.59455403316994,170.25037612616237,174.82898630085404,178.26548227246886,172.168080734331,170.82107451088905,163.73115681992178,,,,,,23.733631315983995,23.04098918375029,27.86051541167128,29.522414868124205
2018-02-20 20:29:19.000,166.72204280670204,158.82986511289107,160.2939838037597,162.20463489720473,165.44697215625925,162.13467229879623,,,155.95192696600574,161.6902634836434,,,,,,,58.09586452889963,58.80676885620372,25.38361394653587,23.23622560232554
2018-02-20 21:14:35.000,158.63461199152275,154.406179930533,158.10489944986276,164.01322566702538,166.34442897810797,167.8926632854115,165.3900655055344,165.96480481489124,165.21200435847624,164.0736281471528,161.45252485908864,160.3698320001229,161.52912757614573,158.51108933799767,154.32891306162162,150.263590313776,28.1516958163066,28.08564172953568,25.2797032277081,27.96818753032521
2018-03-07 20:30:17.000,179.83137179322986,183.29749248385,184.8142703391472,183.09761087682435,180.5329293040328,182.5811162757324,190.65966294020697,,,,,,,,,,,,38.53739493156831,39.56892918829308
2018-04-25 21:04:52.000,,,,,,,,,,,,,,,,,,,,
2018-06-12 20:57:56.000,,,,,,,,,,,,,,,,,,,,
2018-06-12 20:57:57.000,,,,,,,,,,,,,,,,,,,,
2018-06-15 20:57:52.000,,,,,,,,189.82473474824525,186.23169020563515,180.50684646265884,185.2178103065001,,,,,185.8556492748894,31.76322908844353,32.167832809784905,32.5381444591171,36.18864211045205
2018-06-29 20:33:25.000,,,,,,,,,,,,,,,,,,39.05418648350442,53.47477998621769,
2018-07-12 20:33:47.000,179.55891786952043,181.61995531481224,179.9773710790482,179.17189470488873,183.9074847162345,181.47360770415577,187.54362114646065,186.2385839890217,177.20574166511747,171.77408206834434,168.48465201510237,168.88395018386183,168.64767603432037,166.8016701440432,171.75518324077447,172.2787069171258,34.67622262411637,35.86878473265819,31.465643419878266,22.798200434127143
2018-07-16 20:34:14.000,,,,,,,,,,,,,,,,,57.66171013862701,,,
2018-07-16 20:53:37.000,191.48967061128928,,186.07709545966136,187.17917023398067,186.97440253299555,183.92804588137565,181.772703081048,178.87631602076226,172.9194869540495,169.24948504539432,171.81306967894375,168.95355022800462,169.93000756812603,188.6151057747746,,,48.25379204376567,,,
2018-07-16 20:53:37.100,,,,,,,,,,,,,,,,,44.857132195962656,,,
2018-07-20 20:34:18.000,163.4767975501193,161.89441537480295,165.27385490923743,174.35347709030734,178.04820078211063,175.03019066851374,171.36929974753048,172.41191365656857,171.49156684925796,167.62175128934504,165.03197296582638,163.38370153563292,163.61310850229196,163.44050556630228,159.40704754993223,166.2714784288193,29.54235327582093,31.7641877840328,30.231167587348462,31.18039844181396
2018-08-12 20:35:33.000,,,192.69259728810044,193.26986779554267,192.9409368163937,191.23978015022905,,,187.27435922299887,177.35260213221312,177.38708084082228,,,,,,47.73884769501063,,,
2018-08-12 20:35:34.000,,,,192.6988991026135,193.5466574646988,195.2841211524856,,199.1339641042715,186.43579013870504,178.21755213429248,178.9829542761499,,,,,,51.48239168084051,,,
2018-08-15 20:35:33.000,,,,,,,,,,,,,,,,,,,14.50465922463408,18.67681541474562
2018-08-22 20:35:43.000,170.8178481506627,179.18152788330303,185.9634435910692,186.93983974756588,182.18233305599432,178.13106497834335,177.06060235398428,179.37433303736867,183.22547356203853,194.12724360484216,,176.10826618928755,165.16660673012754,162.5890265885311,166.64149482248013,164.31852830984576,30.196948867570487,31.9443057879194,31.876345609773825,33.107647685123865
2018-08-30 20:36:34.000,,,,,,,,,,,,,,,,,,50.11291141915554,41.85336762532948,39.30335415574667
2018-08-31 20:35:52.000,163.68601096535815,165.1554865035195,172.63609375894745,184.64104749208505,184.3558933678013,185.0207611629816,192.6949791850708,,,,,,186.941825027046,168.43223551926357,156.6928529647809,157.63580640870305,32.54175930177563,33.08906415222947,30.48270437001506,33.61649574509451
2018-09-11 20:32:25.000,,,149.4283109335513,,,,,,152.13937650814088,153.07705820313123,,,,,157.14690537460055,144.28992374211626,,,,
2018-09-18 20:36:34.000,,185.1385467442944,185.16748645852303,184.12544874591225,182.42945795413505,177.42453787728795,176.381213412528,173.86072596913036,171.56282701999504,168.86598389076912,162.41716033115048,158.27135205047037,154.01646657702304,155.3159546631306,159.2876430240652,153.35126473629646,20.2888678516812,20.552022567406755,18.225268297461103,21.45590911175879
2018-10-14 20:37:34.000,156.27167814383006,155.48603256753154,160.49708408915455,166.17803402626964,167.3472992640236,170.45246067070963,168.41555763114235,167.87988590029914,164.40668775836036,164.29280514870317,160.1007648444231,158.93280858211233,158.19827591907045,157.67963991980315,155.79041808959985,161.8100652092952,27.540983758330484,28.735003982716684,26.286665290553945,27.896813419315905
2018-10-14 20:40:00.000,158.78867905224462,155.38627744408336,160.3193902432456,165.86628906303952,166.90419868701645,170.24245103879718,166.60138206003109,167.94219024390372,166.26706578788958,164.0751830710336,158.00845460300232,159.09039444334564,158.2592480203876,155.54983863245826,154.1612409992937,157.55395781138355,24.964432884414546,26.749830666792104,24.54972426872949,24.642757351421427
2018-10-31 20:37:53.000,160.48529903307383,163.10220979176518,170.51967945724954,178.4366234882324,180.35819860475985,180.58378798137784,176.92185995497496,179.13651217346265,175.92405248383167,175.1300971626357,170.85861688438595,170.37694251370718,168.62817647863335,169.2205070566196,170.63123864629677,172.0261606457359,40.80846022087736,38.6615304447818,36.9461753484042,39.54854919922781
2018-11-08 20:36:35.000,161.50816839891112,159.14002455130557,164.93703190934602,171.78954186898918,172.54702464770145,174.86794344359814,171.89252932896332,171.86433146148732,168.76484329461778,168.20772824227848,165.06216328685466,162.84239749206918,160.79505303293362,161.45540148714295,158.56837760221967,162.9432775997764,29.87216322970405,30.96470801577436,28.506347298824725,29.570912999125817
2018-11-13 20:38:05.000,157.56517883511717,158.32193583585627,154.17410327621397,156.19469823083386,156.71600013231725,157.84572230907727,159.40694133684468,161.56080735385993,156.19158175111428,156.65120603193375,161.6362476244471,153.4475494641507,153.23590487618392,150.1035991058109,147.64586526602793,145.64020967668023,15.064045479503488,14.598961205460904,12.7534231943348,15.809541324361405
2018-11-14 20:38:57.000,,,,,,,,,,,175.53601450111623,131.86182246780868,167.64807362203078,169.63325055009156,167.49712789137112,,,24.412046417675548,36.595710849350894,45.702396623993096
2018-11-28 20:38:07.000,144.345488716277,138.47367099350868,,,,,,,160.68036680222733,162.69895265960537,160.66645314664112,159.359325407241,158.47431184843742,161.1309904381643,157.93653540539196,161.22446152367775,,,,
2018-11-28 20:38:08.000,146.0015306298463,136.66104605306705,,,,,,,162.2965063685789,164.62710178769208,162.63150439643408,161.69057574205047,161.0535280659789,162.73837634539066,160.78594001919572,165.4662495705456,32.320313100078685,33.88012676393621,32.40426167237092,33.03359166124788
2018-11-29 20:35:00.000,162.0694457345401,170.58908183586783,181.60999504923967,185.29215064658104,190.28114789528843,187.2894746784229,187.59468639701183,185.82706185536568,185.9441344827703,183.1154354837824,180.7699872694568,181.83838648917856,183.4065628254217,182.0924991748129,186.96670760398092,176.39603887277144,50.05896321951583,45.284271907707634,46.84088668045224,44.56661191873989
2018-11-29 20:36:56.000,140.8783597024096,131.35079344661327,135.8689755765476,139.839364970575,147.45897511754487,145.18795504168875,141.54082806455503,144.0830760522698,140.34380276637606,140.47871392748226,135.4285673273926,135.9755136858292,129.9432039832026,131.73368117031023,129.5254568437336,135.12281165306598,3.7958138209249697,4.708683648490534,4.468781730361726,8.960631756914102
2018-12-01 20:38:31.000,153.7659594704946,150.71400857608333,158.0288811477811,165.31789012635193,165.41094087938225,167.74736888548395,164.026412485075,164.91074629575562,163.29172512153067,164.04809658254302,157.71323778615803,157.0074570098159,153.44291239106155,156.4408524589497,151.663258759435,153.35437125740344,,,,
2018-12-06 20:32:34.000,158.5682405193124,162.334616813176,168.7473159794219,175.49701198298132,174.19255660820417,171.16134516813923,171.28774295105947,168.93395331208433,163.86837401918234,166.2623792423095,163.8483812103944,163.4132363494031,162.38566075930962,163.6337984710946,163.38086558458585,158.43189847817146,27.965067586321435,27.715494765726028,26.140075106372187,29.039829506985697
2018-12-06 20:38:41.000,158.01488637681555,156.83347192908826,161.19396146621293,,,166.6250970760152,167.72548683559526,168.96762451178273,163.76768294764815,158.97763459249978,160.3892757090543,156.7711086241777,151.70219206955596,154.3954956239937,152.11468874417744,154.3807735811611,21.040001869366,21.486096847180114,20.93258236111664,20.62736211912424
2018-12-27 20:40:01.000,156.845438730192,148.3771501174313,151.58440813400645,160.6944010222296,160.9328020460766,159.78825828393934,144.78028382056917,151.3729047175213,160.26587973031286,162.65095530482225,157.25992834119796,156.22388216438208,151.2435679153915,154.13296267430988,151.5906770264191,157.0391151716263,24.54239280671759,22.938028191801862,24.001134674477505,24.24579051713671
2019-01-02 20:27:58.000,,,,,,,,,,194.1784898314789,185.1233932550257,180.5097515484576,175.03603533867616,173.80041110117222,176.28821338148728,169.12057180377616,33.36867288659445,34.8057418457166,32.85943226725614,32.3063302910285
2019-01-02 20:40:35.000,,,,,,,,,,,,,,,,,,,,37.93422524941687
2019-01-05 20:40:39.000,,,,,,,,,,,,,,,,,,,,
2019-01-07 20:27:24.000,166.54751494808127,159.94027247363132,163.01013909965886,168.13216952370692,169.79451140323297,169.24732110723946,166.8668104367528,,,,,,,,,,,,,
2019-01-08 20:27:21.000,,,,,,,,,,,,,,163.1254905969977,156.06690794424105,157.44678576885275,25.33953974500252,26.19274627921821,23.782751974471665,26.96334933834116
2019-01-08 20:27:22.000,,,146.45051063428315,153.46576406979435,149.99744696953084,,,162.5657017326934,163.5612612385896,163.18591215862338,160.11800789154952,158.8957891312538,153.30000401084496,156.51939215372488,153.838399952984,158.3155753641294,25.817510495474085,27.105494419830823,24.03499328852326,26.96328351365304
2019-01-11 20:35:59.000,,,,,,,,,,,,,,,,,,,,
2019-01-11 20:36:00.000,,,,,,,,,,,,,,,,,,,,
2019-01-12 20:26:58.000,,,,165.93911330595748,167.12235637846595,169.0527537769305,165.12526500418343,167.14393070514956,164.1633491418881,164.46988889179696,160.9209430597619,159.93542398486838,156.43028326557555,156.43759582153154,156.76398675859488,162.04660862757544,26.54142279028923,28.327962647953523,25.15330131365572,28.78770214103409
2019-01-12 20:40:13.000,,,,,,,,,,,,165.03545718451574,156.8306244293567,166.18732136155353,158.5959437768676,160.02857677337067,27.300465401813938,28.23143287783,26.707494041820453,26.111593661568207
2019-01-20 20:37:43.000,154.03664004700033,,,,,,,,,,,,,,,,,,,
2019-01-25 20:39:42.000,159.7345891963562,154.79476006858357,157.09661543302022,164.60871804694537,164.51228599999578,169.03999802212374,166.49347113340175,166.73399647291902,163.37927449420746,163.6037454671716,159.48793231356416,158.70734156706592,154.83364961944162,155.7287879824726,152.31484262188323,157.27444033994234,23.69907582189792,25.769989310757538,22.39067029847239,26.10819513846561
2019-02-06 20:39:43.000,,179.64932060474032,182.57959661223785,184.33420134579333,189.4820055850656,187.25154146476635,187.3044836604346,189.05790168851647,184.80093874154807,178.43927110746193,177.4797960327344,177.69280171895562,179.32452437124934,180.19736332295028,180.4347015028015,173.74645471075812,42.796902837479706,40.81197952283002,39.727765717483614,37.57413237010848
2019-02-08 20:39:52.000,,,,,,,,177.5374208866433,176.94288354074013,173.0732708872824,180.3276806891569,,,,,,28.31043873556736,29.55294269683287,27.62680184070638,27.81031236283512
2019-02-11 20:38:44.000,168.69879671478148,163.27802190147486,169.40128764862126,173.99960602444278,177.84473472410556,176.73090307179191,174.06155292273849,175.85134015957718,173.04734062341103,171.8999170792752,169.90909465901447,169.888765408224,171.74562931820938,169.99707296739663,177.08055854287315,171.28849214081822,35.577178646756536,37.37231761351596,36.362805485988126,35.26352689872372
2019-02-12 20:42:44.000,156.26416199557443,151.98184512630243,157.54004955763426,167.7404030890295,170.5266812330012,170.91330629151196,167.20095539794363,166.20229021385035,163.4480758516519,165.55895708911856,163.70912253058944,165.36928028525443,170.90395936763608,174.62663209933544,165.18105776194594,166.8116003317047,38.48801558647101,37.562085334716194,36.081683347905226,39.34306797752873
2019-02-18 20:41:55.000,160.5769511246715,154.38185243536324,159.09119366398568,166.89832075878397,167.12115302569592,167.26243223137266,163.63198851333829,164.55789469300564,162.53966335718314,164.59868460150855,161.31819901682192,159.42451307536248,158.91279211695038,162.97587051906655,162.35654306660987,166.47337145422983,23.658403409270232,24.688566875379152,21.56424306509604,23.84713228670578
2019-02-27 20:21:27.000,163.9960068346747,153.3745201799096,153.7671439763143,158.01773003437768,162.23654464012913,164.79742613416076,162.03491253196796,160.07945375865586,161.22908372845362,161.80022863972349,158.5104209884343,159.54636826196412,158.87831444502882,163.77206649712622,158.54154370482985,152.61843675268526,22.76068352906839,22.64615136246364,22.07787419345956,21.72551790547459
2019-03-03 20:43:09.000,164.83337528205644,156.5691919494068,159.28196130975925,167.16602290277368,169.36412403385114,170.81424367702186,167.22203862980487,169.06551411496156,166.14205873344517,166.25049830454068,164.09595208887313,164.93942300654783,162.8412099550958,164.16439049810572,164.6477556972611,159.17126381992242,27.11946897337387,29.563038455131,28.08688572237591,27.52441115728804
2019-03-08 20:41:06.000,190.87669807870645,186.6456820555269,187.3408880260687,182.98831969577847,178.40609829128658,174.39161021703404,170.80450331676798,172.5296528940537,168.43057301898114,169.231406651879,166.06728831744624,165.70599528570557,172.68397107355818,184.6646470421053,,,34.31340646511444,35.51886540725965,33.94633103522907,32.650578848456114
2019-03-16 20:17:25.000,158.7143098778236,153.51821303056104,158.6698640551082,166.35252842061456,167.32058825052584,167.86669403326843,164.83601951330095,163.8413468870331,162.3247174120295,162.22460402510836,158.76196943392077,159.2074987857625,158.53934457213072,159.23216778737577,157.8820647540459,158.7541513540045,25.12279846059495,26.77418192609213,24.587236298810524,25.968133011132643
2019-03-21 20:40:17.000,167.6360197660954,160.81042871404568,162.55618666756914,169.06867576611197,170.98051848739652,171.8341835183402,168.31429920758487,167.53622270010408,165.81923369894614,164.86464863032924,163.12891066743012,162.76354237809656,163.18017363199937,166.5954079114983,172.9541802171561,168.82040755623368,30.770721560397185,31.19488837362461,28.98364323703297,30.158780254891767
2019-03-21 20:40:18.000,167.45349807082735,160.41106977495585,162.3266995063664,170.50399848132005,170.97269792349564,171.55299278499913,168.56233219939307,167.536450437082,166.71138370518833,165.13758357270535,164.16507000882348,164.75806929241494,166.3668201405654,167.21696144833797,175.0812394249766,169.954193586311,30.25742812392244,31.43694811852544,29.633876059081416,30.109212970130905
2019-04-04 20:40:56.000,170.4613102973777,159.18927226859907,159.75134392074372,160.0921602381769,,,,,,,,,,,,,,,,
2019-04-07 20:43:51.000,150.71118130130998,152.46019813265426,161.71255857350113,167.5061746107835,169.66732490102558,172.7915194729485,169.6307121087431,171.6148037560816,166.09724277232306,164.22742712637114,165.39044896053596,178.06198005914365,182.2795961144853,,,,,,,
2019-04-14 20:13:12.000,,,,,,200.5274316992825,197.6958094259517,195.231886533094,187.0330479552661,178.83867357600866,170.50369506312515,167.79040328111944,169.3546638572178,168.75998984845322,175.47888047069043,169.9342638949603,31.45054535361064,32.87459451122542,31.60330974502167,30.73141508168495
2019-04-23 20:12:47.000,,,,,,,,,,,,,186.73503824299223,164.17950204285287,153.47639681962005,152.45155261840753,16.94703808362807,16.531432608183177,14.819588989953864,14.679718705911132
2019-05-05 20:41:06.000,168.12999374872473,168.12339983494152,175.6534842435939,177.5103103475924,178.5848760176679,178.694587008215,182.53069141756103,179.69044401660392,174.4007319659356,176.14543311428784,186.08327938787852,186.91964034720232,182.79246308506185,179.12902175918327,183.4330872091473,173.3142834452036,35.41511012625253,37.19643638261844,35.53033460563887,34.14303822838679
2019-05-05 20:55:10.260,,,,,,,,,,,,,,,,,,,,
2019-05-09 20:08:25.000,175.02294670296027,165.78103961988566,166.20496899915472,171.9235563175248,172.45102325054842,172.73248922626271,172.29563456524053,174.79364733907423,172.17602720861504,167.45158412062074,165.25896098381577,165.77960860142912,186.8472374134296,,,191.1109322388979,35.71987049553766,51.41055725295292,47.50508520771815,38.15316695352842
2019-05-09 20:41:57.000,169.8253858287003,160.0209361322761,161.24556480047193,168.11143270463288,169.93818329173712,168.74473576278356,165.42677028842155,169.65585375014365,165.63024899929383,165.51915114939317,162.3408363909394,163.39168429579388,169.71740966742627,185.74976798209005,179.59353335080067,166.55290485409392,29.96575270465901,32.03916805041739,30.39683704454628,29.42385773105257
2019-05-10 20:42:58.000,,,,,,,,,181.69600301078552,175.99957939535727,171.88645382851342,174.49841147627083,174.88201543997025,,,,36.43824992434124,43.48977004118542,43.95012063064467,43.766705966254186
2019-05-12 20:42:06.000,166.56728649124494,158.91306420714318,160.7707042585925,168.09178793251664,169.2544813303939,170.24729924758384,167.07661695601564,167.6619122908366,166.1210252808399,164.70870633203458,161.21834193737178,162.3160584406914,162.28056302136747,164.02209143860543,163.13279455607824,162.67227866662404,27.62428927749531,29.315722652752243,27.263233971957323,26.96862797199488
