dates,oahu0101_0001,oahu0101_0002,oahu0101_0003,oahu0101_0004,oahu0101_0005,oahu0101_0006,oahu0101_0007,oahu0101_0008,oahu0101_0009,oahu0101_0010,oahu0101_0011,oahu0101_0012,oahu0101_0013,oahu0101_0014,oahu0101_0015,oahu0101_0016,oahu0101_0017,oahu0101_0018,oahu0101_0019,oahu0101_0020,oahu0101_0021,oahu0101_0022,satname
2020-09-30 21:19:40+00:00,33.88447234848775,28.90257020231929,26.91404165137681,33.59504543613562,38.5311215077033,37.08569229602087,43.67884525284889,45.06215159497419,38.96837893401703,40.35163658624577,51.29889542049758,47.61481190761343,48.34837043686248,52.0221883531874,58.305831951818966,64.0859398197973,46.66895140661875,40.17494505919123,42.07115142179401,33.9147505344825,30.92700205565137,,S2
2020-10-05 21:19:38+00:00,38.52158747908277,31.0682642132151,26.96466567387538,30.98246610106872,33.67999822762614,,31.50226575911614,35.56069451658968,30.276619300421583,36.64263369845214,48.47903421599612,49.09039447879852,56.79729911980426,62.63342758197207,,,,,,63.50550712340322,58.49618853699235,55.97421007174247,S2
2020-10-15 21:00:34+00:00,30.21271363327676,24.502368880926426,26.744614738946247,31.678743356666264,35.054296526911735,32.008814354820366,40.79284857666749,38.206869577987405,31.34707268948676,31.49949375855268,39.4349286610458,37.24113794581383,37.79451074672578,40.19000323870995,46.44964119065075,48.61834466110362,44.452548643475744,34.75649347290347,43.446861093975095,46.03557155337443,44.9171964308776,42.457985069435466,L8
2020-10-15 21:19:38+00:00,28.096596155694147,20.406948589252,18.800470462277875,23.72257459190092,29.507626125247768,28.145248788454644,36.33397347505063,40.79507056260359,35.64348937890001,39.30268586905369,45.698611425661866,43.17422788183899,43.46537494523367,46.26041155992047,46.25962390403837,51.87260742313183,50.29276993501891,41.43406654743246,46.93959694658989,47.08438713156271,41.58637436217572,40.77444190231625,S2
2020-10-20 21:19:40+00:00,27.25106934290801,20.34159240742079,16.99143750953045,24.164585084613226,28.01307004669665,27.06705935412325,31.801838712703866,33.34154985565739,28.46807397644121,31.878800775840347,39.95527471011421,36.938709848572415,36.680208829073855,38.51775562102042,42.94065923038133,44.25540906701087,42.4124546037981,35.111027485688126,44.19365359779928,40.651183104345264,32.88717194144827,31.757075690972748,S2
2020-10-25 21:19:37+00:00,41.47519899478078,34.25978514958316,32.47693989331137,35.72081569807808,37.52321895559858,,43.42065840270626,45.130528320909086,39.03353664482885,49.11912769466784,58.435474182741714,55.94936894000014,53.070243846730776,54.18317718834646,48.83499756478541,53.59878160335024,59.64973424884955,54.639038440606726,63.19603697682168,58.13507787508965,,54.06636514621954,S2
2020-10-30 21:19:39+00:00,30.2779714434504,21.958240479741225,14.93784624563508,20.409608716959003,23.892412857554422,27.45321760071205,33.57733860643628,35.43320876333736,29.266402212856832,30.54225040576243,39.48770255434993,36.16287271484919,36.602407424562514,40.90797350072448,46.65349180094096,50.3497575652708,42.865311874721165,32.10174419613112,40.87583778758376,43.07837011191371,39.20126546301047,37.8602804578733,S2
2020-10-31 21:00:33+00:00,30.77457291701216,26.258036839177866,25.16021801375925,31.1915389924292,36.33270331098241,37.22250555195463,45.70366628718442,49.971084468461925,44.61356387105783,41.06259297411688,49.24631461239119,46.16610293200349,47.70795414442016,47.69805546400569,52.90033024057323,58.53813344962148,53.4454776560548,44.17762218059072,53.58508030701205,55.30697114013096,51.709624944906274,47.72489897513691,L8
2020-11-01 20:16:52+00:00,,,,,,,,,,,,,,,43.04398741561141,49.449635596718906,48.90198536864205,41.87637333471547,49.92423382028088,51.63079499236237,46.91607119953834,41.80757430343293,L7
2020-11-04 21:19:36+00:00,40.37650232627054,33.080811309946824,29.301788505385,34.37220373926334,36.289831035176526,35.64511034370826,46.192513084816646,49.56731173776676,43.70707822969904,46.4137004209704,52.00810238178437,46.65015242492524,44.4737568747042,46.26939719710384,51.24736255274729,57.1557721683998,51.904206969841525,43.17541626245449,50.04788883776663,47.85210208885157,45.78770719841489,42.12362798969768,S2
2020-11-08 20:22:34+00:00,42.123960865487454,39.732641825651854,37.75373621994012,44.03040863941219,47.70597050225678,48.10559167552196,,,40.781606289253176,40.29531144528106,48.4398774926203,44.43599958705784,44.69282728641386,46.34145672083603,50.4281051677223,54.213263285382006,52.95129973458938,46.032843516559176,48.89550119251949,46.89997834834214,43.33721801973625,38.04063405373086,L7
2020-11-29 21:19:34+00:00,29.614698889178072,20.934666292723183,16.946030146371537,23.14310120183312,28.510815058892973,31.63315609736374,40.47046340019088,44.43577011096472,36.9866242065001,29.014028460571783,30.80175871641396,30.04083524826429,30.407995307874817,37.9816509703924,44.46077276433719,51.84232226882717,52.0615797877845,44.640770215625984,53.51073090456004,53.741213105364245,49.76532579108903,48.40555143188046,S2
2020-12-02 21:00:35+00:00,26.53836233571904,27.632705663621515,27.33389018828128,34.612397181938995,37.55105872286244,40.86619926399018,50.75731619081241,52.910712518165965,46.97761561133263,45.9831671264842,56.27214694856944,54.6238413813379,55.02239170997662,54.48946569853004,59.52126629795556,61.149989896411206,60.64020150615666,51.229747402150856,58.70630513052606,57.50662053406328,55.270985008700855,48.227592975208935,L8
2020-12-10 20:20:16+00:00,26.57175347201966,19.795882317478885,16.839786950248637,22.342389804416666,24.969874693153653,27.35379735391424,31.13460019731831,32.2047986407835,26.920953338655664,29.12863356320888,35.7928772601552,36.92405167356083,37.1218333211025,40.169785369335166,46.83218715271308,52.07103374274213,49.6798476396072,,,,,,L7
2020-12-18 21:00:34+00:00,36.319851154196286,33.47538507426148,30.278488050325752,37.58551068079213,38.66880097597262,41.87485248685866,51.069339373065226,54.10093237909213,48.97179445868589,47.38219117165814,56.57968845473867,56.89069511474741,57.17000699888106,59.23722928300074,64.50775197363211,69.86186892145201,65.49309869796127,55.84370333148912,62.746533825326594,60.65975079356342,58.12990535833666,51.79825324104532,L8
2020-12-19 20:13:24+00:00,,,,,,,,49.97108285134251,47.61680494968386,46.34942356771445,54.09189457952256,50.76838052727241,49.52427814514597,49.6471275502693,54.83205672786667,55.89515291647864,51.74945400149542,44.40766067299656,47.69340511609935,49.47573407285399,47.07696022142032,47.20777038022481,L7
2020-12-19 21:19:33+00:00,31.788121089943303,25.373720501496305,24.937496329099307,30.258704357255887,35.441903952523184,32.49138200634601,41.51963393914219,45.58684121998551,40.241005348236605,41.66375018365213,51.57025391188427,47.92745255383624,47.90008116014489,49.002540220193815,53.776977195145456,57.58949909825873,55.04610928802284,47.04485415516083,54.724851792421845,45.45097284981654,43.17621475030218,41.52990915970338,S2
2020-12-24 21:19:31+00:00,16.38348513442639,11.209567955851524,8.875825519042891,16.60087680323429,20.25967732542888,,21.96309238746493,,,,47.26892201005442,43.42298730378136,43.22035321551932,45.46413354935582,50.26133664964339,54.78624669926534,52.37624678838438,38.76978163538559,45.448755598045885,,,,S2
2021-01-03 21:19:33+00:00,,24.667128044461748,22.25985296582001,27.28358522974444,33.67676720861488,39.073233571962966,49.17183342464314,53.92116015326222,49.0588076801988,51.0549401930002,60.2288727602344,56.10231431893338,55.8399170628421,57.47672054099972,62.28120833237861,68.18132829352788,65.84805995107229,59.748391687086006,,,,,S2
2021-01-04 20:12:17+00:00,32.87896908278583,29.629567656743266,27.46347378664468,33.68112642698734,40.645939701492246,44.220797643585634,54.367681277360674,56.86821821472318,50.20634879329486,48.39119880420686,56.31066656945065,55.51025126381273,56.393918058572766,58.68383366604831,64.63795158293173,68.45423543985994,60.60522228600054,53.13714584229738,63.51645602567407,65.91421191966818,64.99337881358628,63.07891259815525,L7
2021-01-13 21:19:34+00:00,32.56396642286779,28.206131486253348,26.11267081216068,32.61630117619346,33.41233011988798,36.26406632143026,40.49200168284703,43.94702060372187,37.16688998780177,35.73792943844796,40.832188170329815,38.721333038727465,39.26452859789112,42.518500618448016,47.798262121616446,51.07108371921557,49.15457015352347,44.31822212490268,57.13381620601039,59.94547870854962,56.69841740992625,52.2083593374076,S2
2021-01-23 21:19:34+00:00,,,,,,,,,,,,,,,,,,,,,,,S2
2021-02-07 21:19:33+00:00,21.660095609994418,14.780677269057223,12.19903922084783,16.786395459729253,20.99912224307605,25.07070300328179,36.8625795062849,41.3021817547044,37.20677860841072,39.05282176771057,43.31483507707852,39.36498251956166,38.01457398759636,40.49754836003476,44.48014083300523,49.01606051053893,47.69838400321846,44.62172079974734,53.32264934411781,53.591540412395375,48.01375651148215,43.88869671810025,S2
2021-02-12 21:19:33+00:00,28.72988915494928,21.90508756261009,11.80735891844877,15.246793138688131,21.13019421224473,25.044447190495617,36.11568648574975,41.97231602251139,,,,72.64328099560501,,,,,,,,,,,S2
2021-02-22 21:19:32+00:00,41.2856838992912,34.97326300992961,31.605251563424176,37.27616669432188,36.77522213688396,40.24754669339897,50.67632846303502,55.26609493404339,49.84469378230109,54.49904681589695,61.986653075569336,58.33201933047695,57.86101827563716,59.811850079432986,65.04912465067294,68.43756253683809,66.14075265695135,59.21434409613579,68.51818432382377,67.18188804159614,61.57214861900705,58.00703310305956,S2
2021-03-14 21:19:33+00:00,32.98961554089769,25.99682107566846,21.27612156639954,27.0093517578269,26.80740055226536,29.113929685458977,39.40493308274053,43.78927555934513,38.079013727302986,39.094397977829175,47.1334201274792,43.76857822215342,44.26532027828546,48.56234322131108,55.9406408161593,61.734706771401,57.417459075854325,50.77544826314624,60.36686433412279,57.74052452016,53.19484124399891,49.555458998281495,S2
2021-03-19 21:19:33+00:00,31.29937558684332,23.265891636759147,20.64189475223724,25.17205657847618,29.4519295805064,33.65402729304746,40.05243715123172,44.01790898302099,38.8358687499821,41.25529251448954,48.06610181005413,43.65302373449722,42.68183024476809,46.44441885615292,49.17427003682764,56.82174139944613,53.94423501648542,46.48376168085523,54.928168770725335,54.44362277098213,46.75470496297037,41.47312830269839,S2
2021-04-01 20:11:52+00:00,33.517722851329125,26.835849431799858,24.257568015782823,30.86029196308704,36.77869430109931,40.888268499713625,50.151784567788646,54.85380641069179,48.5343691367523,46.35885619579323,52.44689413038738,43.77187777822222,44.85697463683134,47.78572683909862,53.29622917848655,59.36716490362158,53.51412489629583,44.86072501156006,54.626793555623,58.61363877999157,,,L7
2021-04-08 21:19:30+00:00,27.33579233243888,21.15069916694068,18.677653461565026,20.051490711404806,25.08524634649401,29.159928525973264,37.56934611729337,42.206649812041775,37.62986543141677,39.95615225532116,44.25792958135291,41.95971279787593,40.39857527709,42.32184206829159,47.73376926628332,53.90227104236525,51.48012304306354,43.98592020127828,51.98191359903824,50.79374835258008,45.718848323897845,41.73230907481557,S2
2021-04-09 20:59:58+00:00,32.07852137519128,29.27840902793888,26.24628585057369,32.78315624320755,33.98285335054693,39.7023653441785,47.28210832212696,50.964132679953394,46.46396707319495,43.4214545862423,49.87643145651998,47.075150714165325,45.52807021604218,44.62738463126614,51.1142815842371,59.51846981464113,56.93073699704637,49.86259630776092,57.91959124702722,55.43907825419796,51.48813243078886,44.30785749229958,L8
2021-04-10 20:04:56+00:00,,,,,,,,,,,,,46.58836589588521,48.95638456580048,54.89870988001756,59.94753680791518,56.26718265309725,47.83491073053794,56.879168999674064,55.90744421343151,45.92660306174389,40.51321324665624,L7
2021-04-18 21:19:29+00:00,26.356364071618867,19.911249055092213,17.842432245515464,22.764129157206906,22.060860110658425,,,,,,40.06894561569878,36.76613095642265,36.67526616579749,39.227371299248,45.186520241435225,50.91651010092258,47.30236426268522,38.59637640034037,46.55228217395239,44.23446756117034,,,S2
2021-05-03 20:09:11+00:00,34.46945725304805,28.25932478046513,27.28581289953107,34.34124783713584,40.20716854677659,44.86502000388022,55.40692499637692,56.7159598034081,49.71639688479653,48.32425455337109,53.663131118372775,50.54520411165304,45.964946533642845,46.09659069451165,48.93702416064462,48.80593583597644,45.08172956543326,38.06968049135632,50.31445841588367,49.53779439888146,41.54245315896228,,L7
2021-05-03 21:19:31+00:00,22.60581044739741,17.310644438467506,12.87181297719735,19.50206839820445,25.11293076270732,,,,,,42.637348081395096,39.360357038434174,37.7344728030841,39.35817091634962,43.43681260986392,44.42879563201709,43.1524166322866,38.31087516546186,49.56822462287381,51.89980695742568,47.14012672580694,41.85774430149405,S2
2021-05-08 21:19:33+00:00,3.3000972367790298,-0.7725924720964722,-3.544089765976749,3.650969366702636,,,,,,,,,,,,,,,,,,,S2
2021-05-11 20:59:47+00:00,24.333936268897304,16.3415134707042,14.6090448533152,21.719999264264576,28.838059113967866,29.87609877268116,26.95695534717361,29.119592193633608,23.619445394511345,27.699371402087408,33.98527079947972,31.241478761339984,31.04220745673281,30.57028331476328,35.30483270308026,39.79098784228612,36.07013288716944,30.09435769887907,39.79384855598631,40.4717891962649,34.11508426051448,23.539039693827164,L8
2021-05-18 21:19:34+00:00,19.08119711717801,15.335075506277208,14.051500793908623,20.06704618675945,21.943406780200725,,22.444871332950285,26.889416143732586,,,,30.66176014076592,27.060951833781143,29.11855226337641,35.4010089750665,41.02111245576641,40.70765007412771,35.4721768680165,46.61263451328848,42.67731854924176,,,S2
2021-05-19 20:07:50+00:00,,,,,,,,,,,,,,,,,,,,,,,L7
2021-05-23 21:19:34+00:00,23.798584451302915,17.385426771963367,14.213902206210294,19.481338873434577,23.3248449086236,,32.45456871565022,,,,46.82568514814916,43.50872093932503,43.708887286274106,46.0807570991684,51.48998869084057,55.94663629073384,52.39097150726223,45.55423222808569,53.00442049920998,48.50511204458177,44.54425428913092,41.55898179738658,S2
2021-06-02 21:19:35+00:00,29.950763206779907,22.449071258316845,18.36589420633786,22.28968667181934,28.66382597829945,26.58149474825841,33.931080395134764,38.60683457361064,34.10473116815477,38.8877329272276,43.83017226544129,39.62798214878116,38.61990498575925,40.18891034303608,45.22514689671439,50.650836100192336,50.35737853428994,43.86568708144914,52.57921786780214,46.00102954932744,39.83550830673168,36.330404886387626,S2
2021-06-28 21:00:08+00:00,27.55061547519557,20.01880828636424,17.73923796402824,23.586043186997923,29.80278612834608,27.957109443024,35.96955821342013,39.83415870783485,34.1692499148052,36.22802353179906,43.94478795399584,40.92269022926297,38.3024089277462,39.39061873297065,45.29530498804269,51.7444691031477,51.33048644144488,45.84908983185237,51.90825083243229,49.71473976766717,42.20447131424217,36.02511962353218,L8
2021-07-02 21:19:35+00:00,24.014774855970344,18.443803291901453,14.419242793485106,19.21606989156604,21.98968071145488,,,19.110369094204945,13.098749109654968,28.98783605533039,34.35976434438467,33.155246490258165,33.56933161151097,36.456924772779374,41.78273455118504,44.95952021911022,41.20046062925213,33.67777627012266,41.49602843952621,36.13783851388606,32.681918913578194,,S2
2021-07-15 19:56:53+00:00,32.152155274736906,30.73603373545789,32.419075398389175,41.696933169619086,48.79905468790434,53.14402151488095,60.46114272019045,57.7956154461451,50.55958629012756,49.44725503557181,54.98260374524663,55.39842800182514,55.68405497700646,56.44935657166783,64.6248625462837,68.5173350940069,66.75198275226583,,,,,,L7
2021-07-17 21:19:38+00:00,21.66619523007489,14.320883619002409,14.115409411516351,20.37883065640219,22.924725265345234,,,,,25.70672655068262,32.99150504946196,30.93082284601824,30.77100363827635,34.78675195715117,41.62425388184074,47.39535365383774,36.90210080749655,28.683841244344457,33.25106896187594,29.55160561072833,21.72034097769766,,S2
2021-07-30 21:00:17+00:00,,,18.207123046990333,28.7230719422064,36.8725190158753,,,,,,,,,,,47.12795452796611,44.78012460712117,37.73409993995609,47.4405850486255,40.379670342115,32.255357137367824,29.47064190482356,L8
2021-07-31 19:55:29+00:00,32.5729422917052,33.0747987725866,30.71269360697417,37.68601414485183,41.714776725675975,44.35426571996779,52.9757801392585,55.93551202450752,48.37889710818296,,,,,,,,,,,,,,L7
2021-08-01 21:19:36+00:00,27.63021488004913,20.31082028781406,16.15047080837598,22.47757597631624,,,,,,,46.11008842502269,42.65281746624108,44.714722414191904,49.70911680550932,56.14179880744439,57.603021557491545,55.23946317005019,46.49364021389157,55.031798921653454,49.71961217082111,,38.84242233154309,S2
2021-08-06 21:19:37+00:00,25.17126585062761,18.77497824417634,17.948801083822982,22.467560806801693,25.12005505584563,29.06764487604789,36.31249158004823,37.48370243747027,31.50244860330293,33.03790199494075,40.9639804074843,37.9670685930512,37.81700049509603,36.63908835710169,40.03450771359999,42.88299591870994,40.482313293276285,34.21796332081672,43.76887319849063,43.13398544416239,36.68564596145822,33.51112999787642,S2
2021-08-16 19:54:04+00:00,,,,,,13.77816096082486,19.689231824971127,,,,,,,,,25.76312375544101,25.99215215412565,21.858959342905003,30.91957036974001,27.566237455358028,23.70098211366912,20.889063274018856,L7
2021-08-31 21:00:28+00:00,30.169594663402904,23.56964036501091,22.15894550072575,29.36405028328192,37.57307719823795,33.59387593387244,41.15321338886302,42.089259790319566,35.41544983820634,33.742526425505666,51.78987428977258,48.19577990352917,46.96951339137095,45.02815370086076,49.08930582314047,51.59529269821519,49.504558506858935,41.928220724479104,52.203763966736936,41.29834767427322,34.96690688429448,32.12143152881679,L8
2021-08-31 21:19:29+00:00,23.81053832499624,17.504117088018145,17.679190424392413,23.870973427681072,27.74029438032551,,32.661920594033795,35.8549990546811,,,49.80365185258886,46.65537856633451,46.28540320724203,48.633000426929534,53.2517945126943,57.24313041326795,51.690011174831696,41.28459999587017,42.26342964976149,,,,S2
2021-09-01 19:52:41+00:00,30.69659432208576,29.901355214450064,26.92262822309098,35.40531050719275,41.83227590820121,41.49755903482181,51.84444737371831,53.06617483741403,48.05729395141863,46.61192848003459,53.45538450712706,54.00462272129091,54.77130812719966,55.8003171853285,61.78360080671851,67.61712005439833,66.66284630984569,61.5606065918372,,,,,L7
2021-09-05 21:19:35+00:00,,,,,,,,,,,,,,,32.92298429356906,41.46880250454308,36.61216632609489,33.19470436451458,46.243373431725566,56.719501030502464,57.33494275162365,53.32391051223072,S2
2021-09-08 19:58:16+00:00,30.46606445707493,29.577114395167463,27.03039335897382,34.2906316610813,42.94548193642371,46.57006330141266,54.2597859128036,53.39180369409484,45.82199645780608,44.77945269121166,50.4489892263319,48.04005495085411,46.317762514455865,46.45710236683311,53.16207907539035,58.68336782199094,57.03993948542385,49.06467146149726,54.0700675525063,,,,L7
2021-09-15 21:19:36+00:00,27.10974347738476,19.78161241902541,15.31891314085044,19.579087393294884,23.58707442260156,26.83916973484161,31.68792502795976,26.39545375835983,23.671421607638603,26.62511155852936,34.05088228976807,30.936419689744607,30.501660033275915,33.207320245403885,39.11439491998516,40.28227556825368,38.29142208753143,31.137451333544004,40.99292874927005,38.23945534866134,32.63174807790677,32.40565953532794,S2
2021-09-20 21:19:31+00:00,10.98474953916409,,-5.057204235258209,,,,,,,,,,,,,,,,,,,29.25046189485449,S2
2021-09-30 21:19:34+00:00,39.43969223724096,34.01315796798397,31.43684393703357,39.36011585792778,44.936317624100425,42.31853484499696,49.67137177448975,53.29292817412709,48.373114188006014,47.08637630306028,52.44960904423961,47.41207643729306,48.70701830767584,52.9364743115146,59.87475743559514,64.10077175412182,60.66117838545378,54.02047290582859,61.91872546026397,59.0367859485684,53.36869502529412,48.12876930234494,S2
2021-10-05 21:19:39+00:00,30.958816019136545,26.82981518464679,26.50954670965596,33.81184894955315,36.92484481220641,37.7666038804556,46.038520120824536,49.50519650695634,43.473403925346105,46.75564443958898,54.66035906553051,51.27749156522013,51.41862266038513,54.1831618778215,59.9184643922927,60.963066637281976,57.45251916792648,48.13920131049591,55.981139918615945,55.0928843433995,44.20692426741068,40.67609900059497,S2
2021-10-10 21:19:35+00:00,,22.41974164728977,20.33848866002033,27.553101747174644,33.01362074333075,31.521416952522745,40.33255894198068,32.67651522467489,27.02415435821331,28.23860078647985,37.6533127000409,34.25392444144666,33.47956237413464,34.99300079656218,36.77617521259333,42.22471977187359,37.94932370710027,28.10639892441138,36.87459176575601,31.927088658489765,26.81436696816194,25.16394017301132,S2
2021-10-15 21:19:40+00:00,32.82077574954838,28.175087397894146,26.8372455466543,35.037184527242744,41.27442039925188,40.29427331119848,47.71923271302195,51.98815064313979,46.39371181444421,47.53445060350919,57.24062961787688,53.77107079595816,52.7653738243109,55.326138441161405,60.71540255394216,62.87458079539645,59.014609692522704,50.86074415590724,60.68183013693157,57.14174353112878,50.16441032529399,45.43538013147664,S2
2021-10-19 19:48:26+00:00,,,,,37.72416777843033,42.95918694756104,50.50453570671777,57.82833600112923,52.80217430170001,52.64065716682447,57.775121975969206,54.65559823456618,53.91083736554734,53.82854906860744,62.63123504329876,67.4706410947539,64.8551975543289,57.71375953934101,65.21314377797768,64.12494534872012,54.17289275178849,46.87201075335963,L7
2021-10-20 21:19:36+00:00,33.43774350678907,25.60555181653993,24.43469472176013,30.8478915672541,34.489963879373946,37.86705386912053,43.86653867302858,44.13837195280377,35.209273456337904,33.695880302100726,38.71588277664368,35.340042668045534,35.503489362332495,38.48849249872768,44.46761497676314,52.97655893503318,51.66075512151157,38.0575290053656,44.87826516894411,41.52508825784493,34.58964140548125,30.9242703387397,S2
2021-10-25 21:19:39+00:00,32.45646118223777,28.081335646632304,26.354992880887952,33.79734891184615,35.77149836382579,31.9396838569376,39.55065457550666,32.95882031890194,27.25811584901313,26.42303092932202,41.09363520476333,37.16246015550129,37.93456173771335,39.062469900480856,44.55296478326824,54.01205480579113,58.0589820319188,48.63282676425958,56.95594057938069,50.81653709690171,47.60867013169965,42.37230315556178,S2
2021-10-26 19:53:58+00:00,39.7834085243391,39.90913809437185,37.27080320813484,43.98459437950255,44.96511964154936,48.959753445077794,57.75830623903247,58.90290438482587,52.02306917239741,50.5456122725193,55.87229618376248,53.19346805029438,55.39374969667185,57.30907322943343,62.28701202084253,64.26050726998804,56.717165577932896,48.173909586504976,56.34895724686081,55.5072022463811,54.56644874796886,49.1340894158594,L7
2021-10-30 21:19:35+00:00,41.35157145666567,35.98276082018807,32.91887131226487,40.1501513898339,45.62911942987701,40.55883253917369,50.82982590807654,53.61389555830208,46.58669651604629,49.75291492602497,56.58235322481555,53.230225538696736,53.37619414462815,56.53171876562483,60.29327730689568,58.69838684424146,53.517192359212856,42.05593083409717,47.28575824164568,46.29077689326199,44.369844747246496,42.00584354414592,S2
2021-11-04 19:46:57+00:00,31.688863483398183,25.289296877486443,20.158172219364687,26.422320516321395,,,,,,,,,,,,,,,,,,,L7
2021-11-04 21:19:38+00:00,37.68461377237077,31.037916881950974,31.24394237194616,41.42341665834224,49.15126699660957,51.01282511251642,60.76886200359508,64.41633105345309,59.78713416195163,59.00754617951976,67.13560321958681,63.97050324962857,63.6780508581441,66.085929056516,71.29540828297687,77.17579455940644,70.98138949519404,63.82562213707404,71.8620760888029,69.51057218925402,61.19582236485295,53.57590163819796,S2
2021-11-07 20:58:11+00:00,43.6165754696256,37.35332987899853,34.36238395049986,40.85951802151863,44.2174761723367,47.32132190725048,53.7516706455173,56.64931470370923,51.078155322728335,50.97450946181067,57.7506636075412,56.325005248766445,57.343253190704246,58.22558691573785,61.78336289835802,66.33271108512805,58.78862053186532,50.79198192587076,58.684143298747145,57.411735411494185,56.084655166630654,54.36489073784836,L9
2021-11-09 21:19:34+00:00,34.46662116983826,26.92319451500347,26.64582475997455,32.061038479438615,36.3995687714641,30.86471465011671,38.424507738640784,41.10529536129194,35.228864989584174,39.1280824939692,45.8999021094675,43.53043013576426,37.66453487811242,36.0679518342268,39.73019414620309,41.02172518329061,37.43939183892721,31.286711496467067,43.27894086408629,47.26710571669911,46.40829583681053,42.61142759122067,S2
2021-11-11 19:52:27+00:00,37.91183294678591,31.071595786297,28.306165821036046,35.09636258076474,39.005827265337146,35.573820874714656,43.40119296900989,44.84004761611344,36.56037134127404,34.88778897625852,,,,,,,,,,,,,L7
2021-11-12 21:00:39+00:00,33.81661312299129,31.00663295211716,27.95841281323504,33.35751709845101,37.672239677033815,40.20001857964009,48.50913669068333,49.36021352224907,47.43024433130895,45.550438463123406,53.38938222658703,50.48377835177799,54.70344163052255,54.14572585407917,60.48071159183748,61.50128468636895,58.33701409543118,47.378640977785246,59.16854749957732,57.49058590954698,53.58717382318974,45.764735569161104,L9
2021-11-19 21:00:34+00:00,38.90425133217594,33.84157534392211,30.289612278463764,37.188805553939766,41.88735080988971,44.90909387980619,52.51448361395539,57.62239634185189,51.27001794393579,49.93393916063174,55.13163720080369,51.91766505581882,53.36837401621939,54.29368411620275,60.13443607612067,65.51779571513116,58.61517812541441,50.46061984338182,59.79419938408387,57.781371979631686,54.75138273275929,48.19076204884164,L8
2021-11-19 21:19:31+00:00,35.57394183564871,30.104390104849887,27.583479081525617,34.44373072062147,37.84671484653877,39.66057055348563,49.58355058226925,53.71421470906287,48.09920075918637,48.28128295653983,55.06500113077699,51.5628977680171,48.5352367251794,51.114907156512814,57.19788280873802,63.169811750711126,59.295158160144666,51.57475781695119,60.42860286493925,58.848484253191856,52.07147708536338,46.41804094766605,S2
2021-11-20 19:45:24+00:00,19.37052802839382,,,,,,,,,,,,,,,,,,,,,,L7
2021-11-24 21:19:34+00:00,30.43857962803407,23.979213988208283,21.9221333213286,27.994095683275464,22.83189613620417,25.68903093529548,36.248913544847866,41.83842203633988,39.06528418674152,40.79811132721032,48.63828489576374,46.51900977432039,47.40201129325071,52.33879549206372,58.28215473439813,61.193687307446,54.7157818392984,48.23613735649132,56.09511227689669,56.34621252075196,51.69319126096911,44.781122116166536,S2
2021-11-27 19:50:55+00:00,,,,,,,,58.46379716698333,54.77433030330938,54.019168352374585,60.38155436163351,57.85734224670835,57.18122618989658,59.32618404598107,60.60090518573998,63.37587169464722,59.93813261241895,,,,,,L7
2021-12-13 19:49:24+00:00,,,,,,,,,,,,59.05025958569102,58.71145030543326,61.74883309843259,67.08311542791756,70.32389095678995,66.98715932891312,56.47080417791537,65.28336463246035,65.07417325743343,55.95734319404054,51.03129154179668,L7
2021-12-13 21:00:32+00:00,39.24179807539257,37.61196430064778,34.3403470690323,41.1421883553876,43.01182567414653,45.03877301910138,55.33735386713355,59.70731134958555,51.854322949338126,51.49769200859783,59.5575852939964,62.3554886093231,59.710775698603534,58.86952518398988,62.209950998170456,68.22609928036638,66.35220400377814,57.0237212919404,65.73797360458258,64.31975995564449,56.32552033384191,50.61724459437679,L9
2021-12-14 21:19:34+00:00,37.966427043253965,31.323896127814287,29.12849314333816,35.60445702699293,39.51345601827186,41.99160674854655,50.638605238084544,53.80702198800319,48.91598482012854,49.10081857518383,58.719851928257846,55.00611199566152,54.41705189567882,56.54188697375288,61.76536297683053,64.29943572466777,61.928626469203856,55.46912791515127,66.29428635796918,,,,S2
2021-12-24 21:19:36+00:00,28.40420912716916,25.62797710445297,23.37376950164745,30.07509789196659,35.70881953342923,34.258700583655,43.57136404486351,48.092749137091104,43.4966276945415,44.632722979227225,55.20271538960873,51.917177018675375,50.56204596906918,52.906869818814776,58.07368138853737,62.75896863910855,58.50383054463389,49.68272408962677,58.538021214937714,56.07136209800184,50.972260338687335,44.12324012278459,S2
2021-12-29 21:00:32+00:00,23.89921182529845,19.77573515618743,17.417017526324393,24.3008206580085,31.73687473667213,30.906963478676666,39.444343081073725,39.85350260272546,33.6037231016284,35.37746010418098,46.1081395838142,44.1296313689227,45.72143893919986,49.93431304257566,55.53057910861304,61.52300514273927,57.070882908451246,49.19947509552373,57.75145245177973,56.28094812237547,50.39968737384543,45.56282906338249,L9
2022-01-06 21:00:29+00:00,28.07600400744661,23.983325324616946,21.48624894445205,28.008054688033727,32.96918149356775,34.603426622782024,43.48729065558755,46.40991256992775,42.8157555994363,41.14118599311988,51.93150615257321,48.89280132124809,47.63751104872505,48.56958663092656,52.17346318077006,55.19971565769993,53.85176044219497,47.70384432993331,57.426322821158976,56.6107653585627,51.83508059044504,44.78112151779048,L8
2022-01-07 19:40:45+00:00,23.55446223207621,18.03017073520832,15.048258890490269,24.890767889638465,32.57889154815305,31.27956699667743,,,,,,,45.44538080206758,46.4414548151447,,,,,58.08999560292739,62.03393678123674,,,L7
