dates,oahu0002_0001,oahu0002_0002,oahu0002_0003,oahu0002_0004,oahu0002_0005,oahu0002_0006,oahu0002_0007,oahu0002_0008,oahu0002_0009,oahu0002_0010,oahu0002_0011,oahu0002_0012,oahu0002_0013,oahu0002_0014,satname
2000-07-05 20:45:39+00:00,,,,,,,35.847821274259104,31.833418792296392,35.51468377617946,33.30986317609957,37.4084808059598,35.74567507043989,35.280232056899635,39.55351882996023,L7
2000-07-21 20:45:23+00:00,15.038550296901644,-1.9283242718712328,-5.785580710412807,3.986289866895803,-0.0766638722745507,10.31192501879017,-1.2525421418863298,7.659886177082427,13.165306179351106,22.504461223005084,32.37151000121256,40.682922481490245,57.88744591769292,,L7
2000-09-23 20:44:31+00:00,,,,,,,,,,,,,,,L7
2000-09-30 20:50:41+00:00,54.93250643334785,33.58003534778325,32.29813276103043,29.77016445662153,28.99987387330904,29.88549518562794,29.2956542267391,29.383762512753368,31.661989570641843,30.56010764175002,30.52826849933124,31.262555957796696,32.08599399760153,35.371042154308256,L7
2000-10-25 20:44:20+00:00,,,,22.71934266285464,32.17236569586218,32.90297189644101,33.51834238417397,32.63764389167449,36.1337856702576,34.9449081659681,38.690803008975145,36.80941136838658,37.22651586722338,42.85324214563602,L7
2000-11-10 20:44:23+00:00,,,,,,,,,,,,,,,L7
2000-11-17 20:50:34+00:00,53.658076716245255,31.012163668000515,30.312009570271112,28.70326429010777,26.670956546973336,27.776212361458484,26.712735341035152,26.87626921609026,26.034249269123496,26.706414876207457,28.426505618202352,31.475152074163056,34.14987537116849,38.60962803131104,L7
2000-12-19 20:50:39+00:00,51.993697445931225,33.07182989283071,32.81432951820986,28.69159700568785,26.223894218325054,27.99258684389928,25.403807422755595,25.30067351089514,27.22397235541797,28.542375878308903,29.450572985791734,27.448274565803363,29.682612948054736,32.71635436261338,L7
2000-12-28 20:44:30+00:00,51.03200320935139,32.30564037278229,30.77966072680189,28.499799901398625,25.24560990543205,27.57540551646713,25.58687094108377,26.78643850497565,29.620504229592235,29.70293326343404,32.40506980846113,31.57485402559809,33.18980938253146,40.26129962965987,L7
2001-01-13 20:44:32+00:00,15.789559341108731,13.282868322428545,5.04527345371039,6.174471778119933,5.5302275227701045,8.362392975338711,9.290141850159014,13.207059716539453,17.765616568681242,21.136268714037715,22.927197911251604,21.17605351878757,19.83097050207336,19.56181622081143,L7
2001-02-05 20:50:39+00:00,52.55258473272774,31.04564727005697,28.924735060981902,25.92855877107519,22.19522161327994,24.99920935112545,22.451708333544826,25.7310199957322,25.86494304613258,26.10515791731121,29.296415268073176,28.35513679850744,30.90234610012369,33.61588770838331,L7
2001-02-14 20:44:29+00:00,,,,,,,,,,,,,,,L7
2001-02-21 20:50:38+00:00,51.8572567493104,33.81362783630734,34.21637094913813,32.648793173700774,32.584211536771264,31.13490111562613,29.655857864116378,27.631800386052028,27.28253914412997,28.46984081103568,29.8642761189422,29.35599216408932,32.63596337088571,37.73194122663943,L7
2001-03-09 20:50:34+00:00,54.68318566316972,32.82789336942169,32.77524616643891,30.5168179059272,30.79059558917693,32.690946445120005,33.09170497219426,30.651977273344563,35.207827370022564,33.381564000480004,36.96910808468659,35.332836882527985,38.5289946140331,42.12087236724789,L7
2001-03-18 20:44:17+00:00,50.815302253252085,33.63571429947883,33.49824740278847,29.80912945062145,27.61447389966329,30.34063074603592,29.47777993492242,27.64813648746184,28.00328837611632,28.987013832334508,30.216349792159743,29.47829156616257,32.346914933246865,38.02672686915205,L7
2001-03-25 20:50:25+00:00,46.09325419204357,34.00350657079885,34.025752269827485,30.67705715045657,30.600279443765427,31.607414022883617,31.71390004471141,30.020428701231,30.52131283820933,29.118103716443624,29.2517361956302,29.158296882433667,30.45891681232723,34.23031656131377,L7
2001-05-12 20:50:10+00:00,48.46047413752991,27.43038009194456,28.89793498663844,25.82949296191804,22.9796646000309,26.44229859940927,24.74654493427909,22.680553646120664,23.054977141899947,25.23963074704389,27.75108982040713,25.43841565491318,25.69054677271753,29.8311640245687,L7
2001-06-22 20:43:29+00:00,58.03113214114476,38.94421010606421,39.829012792101054,32.45878140661278,39.85591040746003,38.26687085208086,40.00001559167501,37.64202030476818,,,,,,,L7
2001-06-29 20:49:35+00:00,49.48757656150652,31.98570752538724,32.00827802499428,29.43203268484132,29.279297020090507,30.116824019298075,29.543789608506028,30.01372655760142,29.73285405462832,31.594649703833053,32.52517117162611,28.807893136636,29.808194415408163,29.38021283148078,L7
2001-07-15 20:49:35+00:00,42.99488502243711,27.697516940736826,29.071764023024297,28.45218181326488,27.202877938572552,28.781765144570315,26.83745956300413,25.78444946195583,25.273211331578345,26.84098216371931,27.01915380220257,27.161849582798137,27.454617405466827,29.144312439715108,L7
2001-07-24 20:43:19+00:00,60.33979455071967,50.16799240037361,46.43537074951932,40.232649467483576,38.8402352087204,34.31238996818499,35.59705582157601,32.391963847807595,38.4395955513245,33.84990926985277,39.106843828597945,35.877647194947805,35.117421183223875,39.154731978022745,L7
2001-09-01 20:48:54+00:00,42.84414781175332,23.687977546019763,23.96062128581552,19.79401050684162,22.86000480627864,20.38317139157768,14.366212929657577,12.278234864486809,18.057773345179733,21.87306393199576,25.976712248713383,28.140480010185865,28.92777883523547,33.11088936460836,L7
2001-09-17 20:48:42+00:00,29.854975142508167,15.957092906506306,16.60911736192776,16.406667752214,15.677059469649231,13.12737079900444,12.344605008867356,12.15729254216526,14.933060313105472,19.181774391029755,22.063426805330657,22.825998695856768,25.64336773333068,28.77610130005464,L7
2001-09-26 20:42:29+00:00,,,,,29.16689192433543,12.008355814602051,13.25334428272554,9.129275484735082,4.456398759165363,11.039647004914244,16.59802457087195,12.27497516290709,17.78821627600491,19.048836390873028,L7
2001-10-12 20:42:13+00:00,,,,,,,,,,,,,,,L7
2001-10-19 20:48:32+00:00,33.34736574695419,14.703881270742258,6.296886621121253,8.908576135113488,4.564973604760024,13.926667089050632,13.155076487712613,12.958426898268614,6.831185008683782,14.63220572857955,28.49027441294337,27.976595643960376,27.097321976749893,32.6367783244166,L7
2001-10-28 20:42:21+00:00,,,,,,,,,,,,,,,L7
2001-11-04 20:48:37+00:00,46.9906834403666,24.982649487724554,25.63052519833744,22.98878996177541,17.540232952959546,16.311821758362047,15.789875135938786,15.570991838713873,17.482425381106292,17.697052590634126,21.43084905704791,21.90613196254166,25.3956432651425,30.92209378793177,L7
2001-11-20 20:48:45+00:00,36.866759221822456,19.19853355223941,17.171657982915658,15.719185156339956,15.098865418944118,16.618324027644665,16.03942192321852,14.237324281483192,14.36494616439291,15.898488007361212,17.8116167666461,19.40201548595608,23.515622089063864,27.817035443885384,L7
2001-11-29 20:42:36+00:00,,34.89967457015743,30.882383770448104,32.57788492507623,29.70992444363452,18.86712750329032,16.764564910479756,21.06728661174916,25.121489830599884,22.36625932430493,21.206017757173164,17.548150441571423,22.32846207288617,33.76576371177408,L7
2001-12-06 20:48:46+00:00,48.40323249428717,25.064102503364083,21.761785779481617,21.50346822012851,21.636429058383328,21.10611123001632,,,,,,,,,L7
2001-12-22 20:48:56+00:00,51.72557188463767,32.356463482173574,30.304483036125035,25.61811395279253,25.407243071981625,21.39535008502916,20.88223087793229,21.19423910324325,22.49696581021948,22.06615475909447,24.10590159406574,29.204714722012582,31.43647500473876,35.69586806873004,L7
2002-01-07 20:48:58+00:00,19.442338821876376,13.067648883461466,3.269385207144257,1.6501364004390773,-6.492945854911294,-2.524986029480033,1.142844826327192,2.373920342135321,0.1551643705443484,5.893735057707467,6.116059640216105,10.396693106831773,14.78301182991052,13.264788400816895,L7
2002-01-16 20:42:50+00:00,,,17.934470919730245,19.441306592630745,17.66082027110744,20.345456287452983,21.86387768073523,20.7045123032998,22.54338543561252,25.93787311105292,30.364096269329288,33.40302696825117,35.45248176384545,39.00825993314216,L7
2002-01-23 20:49:06+00:00,49.34692625902919,25.92462773943407,23.93069067889089,23.157000108693488,19.79856988823677,21.228650517593792,23.10766434437015,24.20683803160933,25.03991249709672,27.38477860277581,30.28409980559284,29.746365810993808,30.89912368916591,33.044664161123244,L7
2002-02-01 20:42:53+00:00,56.55750306012596,37.72081942395815,33.060837704343406,26.180461026341405,19.659499711007832,19.240835377277143,21.703557168879698,22.95348411290681,25.897589042038863,27.66415585128275,31.62382504036367,33.45884699238799,33.634800700398955,32.063291311722814,L7
2002-02-17 20:42:54+00:00,,,,,,,,,,,,,,,L7
2002-03-12 20:49:08+00:00,45.51799176355097,25.8785201812482,26.32768734038721,24.440076533777187,22.36528775401696,21.765001290526047,19.879623241698376,19.906805483898044,21.24781152751982,21.999504375791307,22.695335440599028,22.68964878301228,24.821949953067563,27.27937159065636,L7
2002-03-28 20:49:03+00:00,51.2876545895715,35.26360118318449,34.246552754256555,30.60946636875379,26.84293567873942,29.119184727856723,28.19213117410414,25.91213672145668,24.98830993247807,24.36307693284508,24.524484721281087,27.25655478935633,29.390186021473983,37.04199669571388,L7
2002-04-06 20:42:51+00:00,,,,,,,,,,,,,,,L7
2002-05-15 20:48:57+00:00,,,,,,,51.09824203511128,24.90712061348437,26.886883179125377,22.404942188816783,20.87551959557108,31.48886905661872,33.91890052457848,35.784552005188374,L7
2002-05-24 20:42:43+00:00,,,,,,,,,,,,,,,L7
2002-05-31 20:48:51+00:00,45.74598504289994,26.760078057104383,23.905134575588505,17.673455627095592,14.561976933598215,15.88194231851338,16.550495093018974,16.096620141856818,16.76440128818407,16.23851404374006,17.38196316465382,17.63784850881992,17.54221959513789,22.75342293496178,L7
2002-06-25 20:42:29+00:00,62.31060663516881,42.35253278037038,35.943871208569746,30.52790007557821,28.48155604872672,31.56336814194268,34.06628381136129,32.275634060163625,33.14259670625076,31.11925315305609,33.753613056067195,33.649449435345744,34.652828308303086,39.85114272906013,L7
2002-07-27 20:42:18+00:00,63.36366872953798,44.561206881048136,41.43908880380798,32.24795375373064,33.028283441295464,33.78769521953191,35.19315037740458,30.91380728921903,33.649904595461905,31.309833996429298,32.28909434536686,32.67423187830572,34.06901729113681,37.43463581859925,L7
2002-08-28 20:42:02+00:00,69.48296599576665,50.45271447980957,44.981033887672034,36.32739171230176,33.331509625046,31.278191303476643,30.773818639761515,28.77808819096778,29.6285192171968,31.454125216959152,34.252535327241326,34.55588842924868,35.321933239897376,34.99650809091789,L7
2002-09-13 20:41:56+00:00,63.428832086359456,39.51803391608912,36.97597824192177,32.606084847789504,33.66790463789942,33.814500352687645,34.116656829334154,31.387303266182087,31.33136117807465,30.333145022372342,30.716380874472367,33.02593198403344,35.91820913187106,40.373474324404015,L7
2002-09-20 20:48:01+00:00,63.52798851744946,45.67513865241825,40.20431986125663,33.547660737187776,35.81577839927968,36.031771268830106,37.96388023223936,35.4349121004264,36.48023906357734,33.80552637628297,36.34867127442975,35.842519535777924,37.69799103329172,41.44124235071483,L7
2002-09-29 20:41:47+00:00,50.00986538661464,31.642960437708176,31.562665210643324,30.194120510051405,29.09222855247392,29.19703624395009,26.859306115989355,28.764976781954346,30.725237868506287,32.63384313577115,36.35086643881549,36.51891114871196,37.9967162432218,41.49277355401734,L7
2002-10-22 20:48:02+00:00,57.171917706673966,37.27411949258399,34.52822591077929,30.511622668739346,30.532920813088808,33.46943511931503,35.55228895428421,32.54380841576483,35.42919065871458,34.4091325342285,36.288223448751566,26.4642565791248,14.77532305906775,-5.762774591331899,L7
2002-11-16 20:42:04+00:00,,,,,,,,,,,,,,,L7
2003-01-10 20:48:36+00:00,49.49323830420988,33.6341726004928,31.69479775681561,26.34705857924313,21.5914556734808,25.75799645449664,24.20546780007379,25.11862140493629,22.708713255841744,21.957435258038444,21.42099711665912,21.784048688801743,25.557622473186,29.471396652126582,L7
2003-01-26 20:48:44+00:00,42.10787830233623,26.09721080910726,24.340586984951614,23.88589160919513,20.59049366683621,24.53425762629641,23.240279798029093,21.657496952352915,18.48819201530564,19.0737182635488,18.753484380060705,19.998983263552567,22.58171651247888,22.0085888509238,L7
2003-02-04 20:42:40+00:00,,,,,,,,,,,,,,,L7
2003-02-20 20:42:43+00:00,,,,,,,,,,,,,,,L7
2003-02-27 20:48:54+00:00,51.05652377675538,31.161426128921896,29.80146558275557,27.26663600837265,24.6537329922104,24.3314641445618,23.90960387805752,23.31519494765645,23.19977152329797,23.56901991728253,24.42103778842996,24.667124462592767,26.646009015681948,26.00867994624774,L7
2003-03-15 20:48:58+00:00,48.72584565885175,29.10585816672445,28.449147771760387,24.90881382625838,22.034260005815547,23.53492636732564,23.46363660378639,22.115152454074533,23.000660059591432,23.71316868644152,26.164401529796216,25.834657593625643,27.564650841162987,29.917389397862145,L7
2003-04-25 20:42:48+00:00,55.7131343784028,36.52754514440838,35.847067628005306,32.40818019601057,33.239258553040315,35.406769493356954,37.30632839169659,34.45847787025562,30.082848580841848,26.799642573314845,27.54656824080753,27.5947418268521,29.763551359021715,33.24475438479358,L7
2003-05-02 20:49:00+00:00,46.125970573764015,26.183548015351697,25.09214619152138,23.522174734811955,21.878576049139745,22.750937441631805,22.51659739228115,,,,,,,,L7
2003-05-18 20:48:55+00:00,32.253535839593006,24.918975337202536,22.76719653349724,22.22211518679285,18.2518541518638,22.22629737782702,21.721321475205908,24.01568229435337,22.644992827517942,22.61514613181751,22.771027223440328,22.053622267559188,23.630745753172032,24.28637959486479,L7
2003-05-27 20:42:45+00:00,47.44724589401174,31.8063654535506,31.18616291971571,28.718355449186383,27.30655112604823,29.78196710600207,28.72137393110896,26.4166139803284,20.34005415103456,18.14051626628896,14.635442802596108,17.787327468795695,15.736347497034592,17.404510519796162,L7
2003-07-21 20:48:46+00:00,,,,,,,,,,,,,,,L7
2003-07-30 20:42:30+00:00,,,,,,,,,,,,,,,L7
2003-08-06 20:48:37+00:00,50.08287828856661,31.984484231795022,30.14817088449816,27.92467863519509,25.898397175036365,27.10720052677636,26.50486060422181,27.830756862235784,25.03782214329881,24.06565690811524,22.836008123521367,21.273896615793525,20.662016408740023,22.935105470483137,L7
2003-10-02 20:42:13+00:00,63.04720655612435,,,,,,,,,,,,,,L7
2003-11-26 20:48:55+00:00,,,,,,,,,,,,,,,L7
2003-12-21 20:42:54+00:00,,,,,,,,,,,,,,,L7
2004-01-06 20:42:58+00:00,,,,,,,,,,,,,,,L7
2004-01-13 20:49:09+00:00,43.96402209297298,26.820098048135748,24.63460511588932,22.7138847629276,18.602357031952497,21.31473778547652,19.64054788019765,18.49177484193551,17.84037881754375,19.892113450399563,20.257615299571945,24.12315240575409,25.697058074607085,26.91050809090092,L7
2004-01-22 20:43:05+00:00,47.078879586866734,26.82372852220849,22.71462234341667,21.89329840611485,19.297370985861523,23.133205638924,26.43016428409703,32.36380631156679,,,,,,,L7
2004-01-29 20:49:18+00:00,,,,,,,,,,,,,,23.51328615772765,L7
2004-02-14 20:49:21+00:00,,,,,,,15.183119477536998,17.458534750475735,21.24151666923465,27.942605711197807,33.40802487148672,32.94333535304994,34.25412394500051,35.56591962343424,L7
2004-03-10 20:43:17+00:00,,,28.203590545929693,26.85028748881121,24.710435797840155,23.02747081357808,21.881224627220625,22.203432432431697,22.39101382783022,21.850459454000003,22.80523340477384,24.18340183925757,24.44743695667205,26.50216791868101,L7
2004-04-11 20:43:15+00:00,53.59796077281674,35.00082992160356,32.76166758658709,28.42308444495454,26.36463821693525,27.60783504600667,27.80000535688429,27.26467278170812,31.667329936811345,32.2027179110845,35.466091832463945,36.61511909622935,39.68415486207343,42.186091507169074,L7
2004-04-27 20:43:12+00:00,,,,,,,,,,,,,,,L7
2004-05-13 20:43:15+00:00,,31.7531582822478,30.38055076832809,26.69968206615961,25.32190859424252,28.232234280277968,28.14611275364728,28.539814273990736,28.96086465206792,29.21993721119033,29.44722241220112,32.53328611656199,34.22640080156009,38.64258993781008,L7
2004-06-14 20:43:05+00:00,,,,,,,,,,,18.760579827381388,20.505916653240657,21.09324572048838,21.511351348046656,L7
2004-07-16 20:43:01+00:00,61.56078144925736,42.41200127563726,41.44459731536959,33.7782892342809,36.67707364725133,35.69172860999799,37.82386028106171,36.11500653401171,41.10156986861778,40.36045789083619,44.97726223537413,44.50742228223411,45.33245880731361,46.98948942317197,L7
2004-07-23 20:49:09+00:00,52.949067880448666,32.954158277932684,30.01832638118525,26.458542703787653,27.320046420819303,27.275517648944128,27.008579710410825,27.17938481438601,29.374446425902093,31.46582391082718,33.93975165405162,32.31882497683021,33.49564940664056,34.973993005600974,L7
2004-08-08 20:49:02+00:00,,,,,31.29556473529843,29.64408442834973,25.620737050825408,29.377122503306712,29.40145589857145,27.58958245657693,31.40018258066411,32.413274804341114,31.736596204003387,33.66355969540833,L7
2004-08-17 20:42:51+00:00,,,,,,31.14495131521452,33.52921430346389,32.83252963338716,37.47229000895951,35.62123969078705,37.51804490983252,36.80103317956162,38.18418420758415,41.4456281334229,L7
2004-09-02 20:42:47+00:00,71.30318233076567,55.97502388895682,,,,,,,,,,,,,L7
2004-09-18 20:42:41+00:00,54.74919284268236,37.6505962620975,36.23016316517017,31.820069485390853,29.07215914145868,32.427696312737346,33.3234007830802,31.920436389909145,36.42982502770792,35.6510491861504,40.872348119255776,41.93301706902706,46.44299110724904,48.35118990638538,L7
2004-10-11 20:48:47+00:00,52.75309625184318,30.52968373181668,27.529062396996963,23.682816228180904,18.629314351183066,21.934902175617168,22.50394659332648,25.269046436097792,26.46725431618993,28.539044743926084,30.977013655855664,32.26011110840689,36.20168708374632,40.80680778380984,L7
2004-10-20 20:42:46+00:00,56.73561482216786,36.16597003547647,35.48255670704155,32.71277695322782,32.852805342664176,33.96547788977308,33.26663693575,30.35795353511349,37.61894632041248,35.75935888865788,41.53150204856398,41.722130535628594,45.28455440715679,,L7
2004-11-12 20:49:10+00:00,36.497435641967385,21.132766583393188,18.364705192147994,17.94397362579735,15.449374458340598,16.50724777429539,16.883350401394072,17.155166416499252,16.992687525902856,17.730496154883998,17.45049682032708,19.420915172367696,24.413645248748526,31.03811193888019,L7
2004-11-21 20:43:04+00:00,40.2566795992175,25.149910502877464,21.385221992910285,20.955767495486047,17.317756506014465,19.46284290703846,18.63857654149906,18.27071976414412,17.40254088375131,19.21287651448477,19.595898345694376,22.44741191785565,25.91324734782562,28.60110199350709,L7
2004-11-28 20:49:20+00:00,,,,,,,,,,,,,,,L7
2004-12-07 20:43:13+00:00,,,,,,,,,,,,,,,L7
2004-12-14 20:49:25+00:00,,,,,,,,,,,,,21.891486266232985,23.81801716824801,L7
2004-12-23 20:43:20+00:00,,,,,,,,,,,,,,,L7
2005-01-08 20:43:27+00:00,32.39222883936772,18.79822662394136,15.729068793810915,16.402643620437907,15.073730401689437,15.701202446968002,16.46210166203113,16.52596991592307,15.424926895309945,17.87572024774935,19.087211843747426,20.66124809075221,24.876067558968977,28.205464573905445,L7
2005-02-09 20:43:37+00:00,,,,,,,,,,,,,,,L7
2005-02-16 20:49:51+00:00,43.49786351891859,23.40613138549257,19.92825373494612,18.606034118989008,15.20038171327224,16.576624548290262,16.96754700123398,17.20327706415837,16.353501334725493,17.06763597597361,17.732133699025276,21.21307004421289,24.19523766769316,26.522497441987586,L7
2005-03-04 20:49:56+00:00,33.418611023732375,20.72249909786505,18.746679374201705,16.066319970428914,14.874590816933518,15.3876867695147,14.602180808742894,15.689500345089476,14.040632759027073,14.091379123128169,14.615308989775968,18.170628302881664,20.86302792081237,22.41061743236721,L7
2005-03-20 20:49:56+00:00,46.586509942160745,26.581269698244384,24.67693171643724,25.346308218566303,24.445057438316944,26.64956060106868,27.126138730016507,27.603831731322245,28.407038224197805,28.26626341138605,28.684542726113303,28.719712125852134,30.259145574271365,32.42261799428355,L7
2005-03-29 20:43:43+00:00,,,,,,,,,,,,,,,L7
2005-04-21 20:49:46+00:00,,,,,,,,,,,,,,,L7
2005-05-07 20:49:51+00:00,,,,,,,,,,,,,,,L7
2005-05-16 20:43:40+00:00,,,,,,,,,,,,,,,L7
2005-06-01 20:43:36+00:00,,36.58436349023856,35.6409428345842,34.841515659711746,41.8951334595758,40.86032604296222,39.15781521945895,36.23462068216747,40.4417192730389,37.50940268062431,43.94752033040819,41.85825917666712,34.49460303612355,-14.761864870786903,L7
2005-07-10 20:49:40+00:00,,,,,33.373631079693666,33.975874857696255,34.1815308301221,33.77327441914793,39.07997292938927,35.1730900678618,39.350976979865465,38.37344792606452,37.04107204255058,28.370838095240387,L7
2005-07-19 20:43:29+00:00,,,,,,,,,,,,,,,L7
2005-07-26 20:49:39+00:00,49.36158607775437,30.09834915683536,26.666723571276663,25.946946573796552,22.262374863258387,26.175240833055817,25.28026125565931,26.84383415537812,28.67110188799272,29.4391937626527,29.60404972308342,31.00395791961244,32.22725589907078,31.088427394682583,L7
2005-08-20 20:43:21+00:00,,,,32.07266944310146,36.82283620143903,36.02143140699619,38.43437616917002,37.219538817541206,41.66399088191352,39.06087672152167,43.38284740199463,41.355125391188885,43.7900074278303,44.887290827755606,L7
2005-09-05 20:43:12+00:00,,,,,,,,,,,,,,,L7
2005-09-21 20:43:08+00:00,57.09142992581764,36.47717337737421,36.66183365787352,31.555322650716604,32.093099074073216,34.04615170814541,39.945090700217854,,,,,,,,L7
2005-12-01 20:49:50+00:00,,,,,,,18.438145731210422,20.57917136878908,20.60277811677288,22.96591358189569,24.677027143940965,27.03252611980186,29.43503648128642,30.847976317412577,L7
2005-12-17 20:49:51+00:00,44.70301576588479,26.88233848140996,22.240970017909508,21.390012949601,18.41119456501008,22.769513083559143,20.95954980354289,21.23453375543397,20.00931455235929,22.006773010910145,22.18278645982889,23.016939885509704,25.647142482685528,28.371411519578043,L7
2006-01-11 20:43:54+00:00,,,,,,,,,,,,,,,L7
2006-01-18 20:50:09+00:00,48.76060953885534,28.87120817373959,24.083755156949472,23.529817343237475,21.78318720864018,23.62145970355285,21.38140832964551,21.160242668290643,19.24089821451104,22.575890636757773,25.22736875803952,27.566779503666435,31.06473348381408,35.129992087141424,L7
2006-01-27 20:44:02+00:00,,,,,,,,,,,,,,,L7
2006-02-03 20:50:15+00:00,48.55002915019252,27.19581143176324,19.969947858541524,19.8453526257144,16.761993133327948,21.44913692975312,23.18166723794765,23.536038125863723,21.40322984684608,22.23199022684688,22.9469036624042,24.70151259245993,24.753278356458864,24.84659948292128,L7
2006-03-16 20:44:09+00:00,,,,,,,,,,,,,,37.33740645662124,L7
2006-04-01 20:44:07+00:00,,,,,,,,,,,,,,,L7
2006-04-24 20:50:15+00:00,,,,,,,,,,,,,,,L7
2006-05-10 20:50:18+00:00,59.26309582344236,41.66314589229785,45.63615539518146,,,,,,,,,,,,L7
2006-05-19 20:44:07+00:00,,,,,32.05005918457442,31.2959136309165,31.66240765442451,31.69330809480784,36.49023965409229,33.81471888276369,34.06781761319019,33.96799907582964,35.0557025003483,36.46659034477517,L7
2006-05-26 20:50:18+00:00,46.685229614555546,29.290872450824388,26.49860215098904,23.69019052756316,21.218327833670774,21.70580935023804,19.344484121619374,21.614999681873574,25.19734021910428,24.35005064828635,24.091510498778995,26.1847832713513,28.65808144974253,32.01317581232512,L7
2006-06-04 20:44:06+00:00,,,,,,,,,,,,,,,L7
2006-06-20 20:44:01+00:00,,,,,,,,,,,,,,,L7
2006-07-06 20:43:55+00:00,56.37043856830261,37.75940054219988,35.50698430413128,30.828183424372263,27.877244699474343,30.79330715862011,31.821209049741054,31.74764443996805,35.64414615673809,36.73300783261996,40.40740694409979,41.25154179023396,45.48059760558638,49.771565829804246,L7
2006-07-29 20:49:56+00:00,50.56886784218093,29.190235360499905,26.518580506562383,24.066875447930546,22.59354556019682,22.97040243877597,21.915183890880527,21.578029277705543,22.316884890911027,22.98560571906681,23.07319253685569,21.86814667804756,24.32489455384562,25.138377387262206,L7
2006-08-07 20:43:44+00:00,,,,,,,,,,,,,,,L7
2006-08-30 20:49:51+00:00,58.04935477068623,41.74994202740983,38.91812946794476,33.14587634556933,32.31889329962448,30.81744916888216,28.10314458439606,30.60782523836252,37.39120479952324,35.3419726079694,37.62182432198839,,,,L7
2006-09-08 20:43:38+00:00,66.20835245509575,51.16028313068536,45.22390882037305,38.29189286712956,41.39110636967367,38.01064240308816,38.97147722175022,39.4263767233241,,,,,,,L7
2006-10-26 20:43:43+00:00,,,,,,,,,,,,,,,L7
2006-11-02 20:50:01+00:00,,,,,,,,,,,,,,,L7
2006-11-11 20:43:57+00:00,,,,,,,,,,,,,,,L7
2006-11-18 20:50:12+00:00,,,,,,,,,,,20.3835277630248,24.05847398810348,27.799486770624164,31.547642737158142,L7
2006-11-27 20:44:07+00:00,,,,18.652416253282347,16.05695520244958,16.680243205320103,16.706708334905088,17.225212826015273,15.061972071722437,19.37854698850904,20.712482874835555,21.84278656988357,26.683215903520264,31.00822086186005,L7
2007-01-21 20:50:30+00:00,,,,,,,23.19361052456085,24.005766799793083,21.100819439793824,21.64791830214397,22.139211501914414,22.608235984644285,25.18263150298574,28.71923883519469,L7
2007-01-30 20:44:23+00:00,,,,,,,,,,,,,,,L7
2007-02-22 20:50:42+00:00,,,,,,,,27.36642037263414,23.584451615342704,21.25324604407337,21.40073693368742,22.68079809072778,25.55833703962503,31.19193750006508,L7
2007-03-03 20:44:33+00:00,51.56104367160386,32.29358652803396,,,,,,,,,,,,,L7
2007-03-19 20:44:35+00:00,,,,,,,,,,,,,,,L7
2007-03-26 20:50:46+00:00,,,,17.193436052796457,16.536301395386317,18.01908578104079,18.32635745221117,19.043193683720123,20.06448783213389,19.14511069900758,20.080454006441112,20.88183273559396,23.654201541653297,26.308329340768744,L7
2007-04-04 20:44:35+00:00,,,,,,,,,,,,,,,L7
2007-04-20 20:44:33+00:00,,,,,,,,,,,37.333372481094536,35.79922381878104,36.07450216751371,39.74733657387361,L7
2007-05-22 20:44:22+00:00,,,,,,,,,41.78918700043956,39.20495508732464,42.35329093672997,42.19333318436665,44.84658129520157,46.03656784820501,L7
2007-06-30 20:50:29+00:00,52.2217806454831,36.62445247305831,34.64686287837266,31.47802045143548,31.7292244464974,33.75938551302308,34.761680113499246,34.99290904223738,39.043581036715615,,,,,,L7
2007-07-16 20:50:26+00:00,50.25990537834551,29.69791823988501,27.04220486519314,25.600649863389005,24.839202102704363,27.92403563844057,27.672607619193137,26.588305857210297,27.39764401284508,28.149456614598183,28.734401555346203,31.954172395889923,33.89161119389457,37.590971302513,L7
2007-07-25 20:44:13+00:00,,,,,,,,,,,,,,,L7
2007-08-17 20:50:15+00:00,61.32225106223726,41.1460394352187,41.398835486178825,35.6000460587532,38.74459171445685,37.020080841572,37.100049398304094,34.56548891426069,40.13895372632665,37.386668091115695,44.05987685493146,42.54956954563713,46.95501900486249,47.39931377998629,L7
2007-08-26 20:44:01+00:00,64.39834128116189,,,,,,,,,,,,,,L7
2007-09-11 20:43:53+00:00,57.2773150272844,35.138468263353765,34.70666964155795,31.85359774089528,32.896920909612334,31.47001558504676,31.761367506712364,31.137209309918283,34.63154584599898,31.50181142540261,31.711005521965003,35.139292849059544,36.82842954075731,41.67347096646084,L7
2007-10-29 20:44:01+00:00,55.34976996214094,33.3686024452919,30.775561046691525,29.29670003874868,31.56622167307359,,,,,,,,,,L7
2007-11-21 20:50:24+00:00,,,,,,,,,,,38.86833246967021,36.1746375168936,33.75335358421435,29.68879925948836,L7
2008-01-08 20:50:35+00:00,36.6230060831945,22.3769373047212,16.485495560466788,16.105838966898553,14.22285499680792,14.99473236702965,13.665038115770791,13.43888405268568,11.900013198829082,14.922525398829563,15.961109871379806,18.648579849213824,23.46113827755388,26.324112834205994,L7
2008-01-24 20:50:35+00:00,52.05297746834192,31.605027223637627,30.149939260786454,26.55644603900384,23.83106566920575,26.83525818446452,25.81199476572152,26.72572764372296,26.40607705259038,25.828992882706668,26.66157593546227,27.47620069442905,29.284202021235348,30.16037699891138,L7
2008-02-18 20:44:19+00:00,,,,,,,,,,,,,,,L7
